Road,Home,Road_score,Home_score,Home_w,margin,Date
College of Charleston,Northeastern,85,71,0,14,2017-02-18
Toledo,Northern Illinois,88,80,0,8,2017-02-18
Rutgers,Northwestern,65,69,1,-4,2017-02-18
Bowling Green State,Ohio,75,95,1,-20,2017-02-18
Nebraska,Ohio State,58,57,0,1,2017-02-18
Oklahoma,Oklahoma State,92,96,1,-4,2017-02-18
Charlotte,Old Dominion,48,72,1,-24,2017-02-18
Colorado,Oregon,73,101,1,-28,2017-02-18
Florida State,Pitt,66,80,1,-14,2017-02-18
San Francisco,Portland,65,51,0,14,2017-02-18
Mississippi Valley State,Prairie View,69,82,1,-13,2017-02-18
Gardner-Webb,Presbyterian,84,56,0,28,2017-02-18
Michigan State,Purdue,63,80,1,-17,2017-02-18
Longwood,Radford,72,79,1,-7,2017-02-18
UTEP,Rice,79,71,0,8,2017-02-18
VMI,Samford,61,80,1,-19,2017-02-18
Air Force,San Jose State,78,83,1,-5,2017-02-18
San Diego,Santa Clara,60,58,0,2,2017-02-18
Cal State Bakersfield,Seattle,51,48,0,3,2017-02-18
Villanova,Seton Hall,92,70,0,22,2017-02-18
Niagara,Siena,70,76,1,-6,2017-02-18
Appalachian State,South Alabama,74,87,1,-13,2017-02-18
Coppin State,South Carolina State,79,84,1,-5,2017-02-18
Florida Gulf Coast,USC Upstate,97,89,0,8,2017-02-18
Oral Roberts,South Dakota,72,86,1,-14,2017-02-18
UT-Martin,Southeast Missouri State,61,90,1,-29,2017-02-18
Stephen F. Austin,Southeastern Louisiana,60,52,0,8,2017-02-18
Alabama A&M,Southern,64,77,1,-13,2017-02-18
Florida Atlantic,Southern Miss,94,82,0,12,2017-02-18
Northern Arizona,Southern Utah,68,84,1,-16,2017-02-18
Wagner,St. Francis (NY),73,55,0,18,2017-02-18
Binghamton,Stony Brook,55,76,1,-21,2017-02-18
Missouri,Tennessee,70,90,1,-20,2017-02-18
Eastern Kentucky,Tennessee State,66,68,1,-2,2017-02-18
Kansas State,Texas,64,61,0,3,2017-02-18
Auburn,Texas A&M,62,81,1,-19,2017-02-18
Lamar,Texas A&M-Corpus Christi,63,70,1,-7,2017-02-18
New Mexico State,Texas-Rio Grande Valley,107,101,0,6,2017-02-18
Arkansas-Pine Bluff,Texas Southern,40,78,1,-38,2017-02-18
James Madison,Towson,65,75,1,-10,2017-02-18
Coastal Carolina,Troy,78,87,1,-9,2017-02-18
South Florida,Tulane,71,94,1,-23,2017-02-18
USC,UCLA,70,102,1,-32,2017-02-18
Grand Canyon,Utah Valley,77,71,0,6,2017-02-18
South Carolina,Vanderbilt,62,71,1,-9,2017-02-18
Arizona,Washington,76,68,0,8,2017-02-18
Arizona State,Washington State,71,86,1,-15,2017-02-18
North Dakota,Weber State,77,68,0,9,2017-02-18
Texas Tech,West Virginia,74,83,1,-9,2017-02-18
Eastern Michigan,Western Michigan,80,88,1,-8,2017-02-18
Northern Iowa,Wichita State,44,73,1,-29,2017-02-18
Liberty,Winthrop,67,84,1,-17,2017-02-18
Western Carolina,Wofford,56,84,1,-28,2017-02-18
Northern Kentucky,Youngstown State,77,81,1,-4,2017-02-18
Holy Cross,American,69,54,0,15,2017-02-19
Bucknell,Boston University,86,66,0,20,2017-02-19
DePaul,Butler,66,82,1,-16,2017-02-19
Georgetown,Creighton,70,87,1,-17,2017-02-19
IUPUI,Denver,83,72,0,11,2017-02-19
Valparaiso,Detroit,83,63,0,20,2017-02-19
George Washington,Duquesne,77,70,0,7,2017-02-19
Syracuse,Georgia Tech,65,71,1,-6,2017-02-19
Loyola (IL),Illinois State,63,65,1,-2,2017-02-19
Southern Illinois,Indiana State,74,68,0,6,2017-02-19
Rider,Iona,103,85,0,18,2017-02-19
Lehigh,Lafayette,81,55,0,26,2017-02-19
Colgate,Loyola (MD),66,56,0,10,2017-02-19
Albany (NY),Maine,74,56,0,18,2017-02-19
Quinnipiac,Manhattan,74,95,1,-21,2017-02-19
Canisius,Marist,74,76,1,-2,2017-02-19
Michigan,Minnesota,78,83,1,-5,2017-02-19
UIC,Oakland,75,87,1,-12,2017-02-19
Utah,Oregon State,67,68,1,-1,2017-02-19
Fairfield,St. Peter's,55,74,1,-19,2017-02-19
UNLV,San Diego State,64,77,1,-13,2017-02-19
UConn,Temple,64,63,0,1,2017-02-19
Alabama-Birmingham,Western Kentucky,64,76,1,-12,2017-02-19
Maryland,Wisconsin,60,71,1,-11,2017-02-19
Penn,Yale,71,55,0,16,2017-02-19
Alabama A&M,Alcorn State,59,74,1,-15,2017-02-20
Norfolk State,Bethune-Cookman,65,75,1,-10,2017-02-20
Morgan State,Delaware State,65,54,0,11,2017-02-20
Hampton,Florida A&M,76,69,0,7,2017-02-20
Boston College,Florida State,72,104,1,-32,2017-02-20
Texas-Arlington,Georgia Southern,81,71,0,10,2017-02-20
Texas State,Georgia State,51,67,1,-16,2017-02-20
North Carolina Central,Howard,66,59,0,7,2017-02-20
North Carolina A&T,Maryland-Eastern Shore,95,106,1,-11,2017-02-20
Walla Walla,Portland,58,96,1,-38,2017-02-20
Arkansas-Pine Bluff,Prairie View,55,73,1,-18,2017-02-20
Coppin State,Savannah State,84,83,0,1,2017-02-20
Coastal Carolina,South Alabama,81,77,0,4,2017-02-20
Alabama State,Southern,73,79,1,-6,2017-02-20
Mississippi Valley State,Texas Southern,61,92,1,-31,2017-02-20
Iowa State,Texas Tech,82,80,0,2,2017-02-20
Appalachian State,Troy,66,76,1,-10,2017-02-20
Miami (FL),Virginia,54,48,0,6,2017-02-20
Texas,West Virginia,62,77,1,-15,2017-02-20
Eastern Michigan,Ball State,72,79,1,-7,2017-02-21
Oklahoma,Baylor,54,60,1,-6,2017-02-21
Trevecca Nazarene,Belmont,45,96,1,-51,2017-02-21
Akron,Bowling Green State,65,66,1,-1,2017-02-21
Kent State,Buffalo,77,69,0,8,2017-02-21
Northern Illinois,Central Michigan,89,66,0,23,2017-02-21
George Mason,Dayton,70,83,1,-13,2017-02-21
Cleveland State,Detroit,83,91,1,-8,2017-02-21
Monmouth,Fairfield,82,62,0,20,2017-02-21
South Carolina,Florida,66,81,1,-15,2017-02-21
NC State,Georgia Tech,71,69,0,2,2017-02-21
Northwestern,Illinois,50,66,1,-16,2017-02-21
Green Bay,UIC,87,79,0,8,2017-02-21
Indiana,Iowa,90,96,1,-6,2017-02-21
Rhode Island,La Salle,67,56,0,11,2017-02-21
Auburn,LSU,98,75,0,23,2017-02-21
St. John's (NY),Marquette,71,93,1,-22,2017-02-21
Ohio,Miami (OH),79,62,0,17,2017-02-21
Ole Miss,Mississippi State,87,82,0,5,2017-02-21
Kentucky,Missouri,72,62,0,10,2017-02-21
Colorado State,New Mexico,68,56,0,12,2017-02-21
Wright State,Northern Kentucky,76,83,1,-7,2017-02-21
Youngstown State,Oakland,72,101,1,-29,2017-02-21
Purdue,Penn State,74,70,0,4,2017-02-21
Davidson,Richmond,76,84,1,-8,2017-02-21
Western Michigan,Toledo,61,56,0,5,2017-02-21
East Carolina,Tulane,76,73,0,3,2017-02-21
Milwaukee,Valparaiso,61,67,1,-6,2017-02-21
Clemson,Virginia Tech,70,71,1,-1,2017-02-21
Evansville,Wichita State,83,109,1,-26,2017-02-21
Texas A&M-Corpus Christi,Abilene Christian,56,44,0,12,2017-02-22
UNLV,Air Force,58,81,1,-23,2017-02-22
Texas A&M,Arkansas,77,86,1,-9,2017-02-22
Boston University,Army,62,73,1,-11,2017-02-22
Missouri State,Bradley,68,77,1,-9,2017-02-22
Lafayette,Bucknell,64,94,1,-30,2017-02-22
UC-Irvine,Cal State Fullerton,54,56,1,-2,2017-02-22
Oregon,California,68,65,0,3,2017-02-22
Western Carolina,Citadel,84,80,0,4,2017-02-22
Providence,Creighton,68,66,0,2,2017-02-22
Omaha,Denver,84,83,0,1,2017-02-22
Fordham,Duquesne,70,52,0,18,2017-02-22
Furman,ETSU,81,93,1,-12,2017-02-22
DePaul,Georgetown,67,65,0,2,2017-02-22
Binghamton,Hartford,69,76,1,-7,2017-02-22
Loyola (MD),Holy Cross,62,63,1,-1,2017-02-22
UConn,Houston,70,75,1,-5,2017-02-22
Southern Illinois,Illinois State,46,50,1,-4,2017-02-22
Northern Iowa,Indiana State,59,69,1,-10,2017-02-22
TCU,Kansas,68,87,1,-19,2017-02-22
Oklahoma State,Kansas State,80,68,0,12,2017-02-22
Colgate,Lehigh,69,87,1,-18,2017-02-22
Drake,Loyola (IL),65,80,1,-15,2017-02-22
Minnesota,Maryland,89,75,0,14,2017-02-22
Stony Brook,UMBC,52,65,1,-13,2017-02-22
New Hampshire,UMass-Lowell,78,67,0,11,2017-02-22
UNC Greensboro,Mercer,72,66,0,6,2017-02-22
American,Navy,74,58,0,16,2017-02-22
Boise State,Nevada,77,85,1,-8,2017-02-22
Louisville,UNC,63,74,1,-11,2017-02-22
Lamar,Northwestern State,88,68,0,20,2017-02-22
North Dakota State,Oral Roberts,82,80,0,2,2017-02-22
Manhattan,Rider,82,93,1,-11,2017-02-22
Michigan,Rutgers,68,64,0,4,2017-02-22
St. Bonaventure,St. Joseph's,83,77,0,6,2017-02-22
Chattanooga,Samford,68,72,1,-4,2017-02-22
Fresno State,San Diego State,63,55,0,8,2017-02-22
Utah State,San Jose State,81,75,0,6,2017-02-22
Xavier,Seton Hall,64,71,1,-7,2017-02-22
Central Arkansas,Southeastern Louisiana,70,87,1,-17,2017-02-22
Oregon State,Stanford,66,79,1,-13,2017-02-22
Duke,Syracuse,75,78,1,-3,2017-02-22
UCF,Temple,71,69,0,2,2017-02-22
Vanderbilt,Tennessee,67,56,0,11,2017-02-22
Albany (NY),Vermont,50,62,1,-12,2017-02-22
Butler,Villanova,74,66,0,8,2017-02-22
Saint Louis,VCU,50,64,1,-14,2017-02-22
Wofford,VMI,81,63,0,18,2017-02-22
Pitt,Wake Forest,59,63,1,-4,2017-02-22
Georgia,Alabama,60,55,0,5,2017-02-23
USC,Arizona,77,90,1,-13,2017-02-23
UCLA,Arizona State,87,75,0,12,2017-02-23
UMKC,Cal State Bakersfield,62,71,1,-9,2017-02-23
Cal State Northridge,UC-Davis,85,96,1,-11,2017-02-23
UC-Riverside,UCSB,61,68,1,-7,2017-02-23
St. Francis (NY),Central Connecticut,53,62,1,-9,2017-02-23
Western Kentucky,Charlotte,77,83,1,-6,2017-02-23
Memphis,Cincinnati,74,87,1,-13,2017-02-23
Delaware,College of Charleston,65,78,1,-13,2017-02-23
Utah,Colorado,86,81,0,5,2017-02-23
James Madison,Drexel,70,64,0,6,2017-02-23
Jacksonville State,Eastern Kentucky,65,68,1,-3,2017-02-23
Weber State,Eastern Washington,72,82,1,-10,2017-02-23
Northeastern,Elon,105,104,0,1,2017-02-23
UTEP,Florida Atlantic,60,55,0,5,2017-02-23
Stetson,Florida Gulf Coast,70,80,1,-10,2017-02-23
UTSA,Florida International,69,67,0,2,2017-02-23
UNC Asheville,Gardner-Webb,76,81,1,-5,2017-02-23
UMass,George Washington,67,83,1,-16,2017-02-23
Chicago State,Grand Canyon,59,82,1,-23,2017-02-23
Campbell,High Point,49,59,1,-10,2017-02-23
Idaho State,Idaho,61,69,1,-8,2017-02-23
Nicholls State,Incarnate Word,77,68,0,9,2017-02-23
Purdue-Fort Wayne,IUPUI,82,83,1,-1,2017-02-23
Lipscomb,Kennesaw State,85,74,0,11,2017-02-23
Longwood,Liberty,45,61,1,-16,2017-02-23
Cal Poly,Long Beach State,78,71,0,7,2017-02-23
San Francisco,Loyola Marymount,51,53,1,-2,2017-02-23
Quinnipiac,Marist,74,87,1,-13,2017-02-23
Houston Baptist,McNeese State,81,79,0,2,2017-02-23
Nebraska,Michigan State,72,88,1,-16,2017-02-23
Tennessee Tech,Morehead State,68,73,1,-5,2017-02-23
LIU-Brooklyn,Mount St. Mary's,62,58,0,4,2017-02-23
Utah Valley,New Mexico State,84,72,0,12,2017-02-23
Stephen F. Austin,New Orleans,65,82,1,-17,2017-02-23
USC Upstate,NJIT,87,88,1,-1,2017-02-23
Towson,UNC Wilmington,78,83,1,-5,2017-02-23
Jacksonville,North Florida,69,73,1,-4,2017-02-23
Louisiana Tech,North Texas,85,67,0,18,2017-02-23
Wisconsin,Ohio State,73,83,1,-10,2017-02-23
Marshall,Old Dominion,65,86,1,-21,2017-02-23
Saint Mary's,Pepperdine,78,49,0,29,2017-02-23
BYU,Portland,97,78,0,19,2017-02-23
Southern Utah,Portland State,86,93,1,-7,2017-02-23
Presbyterian,Radford,57,59,1,-2,2017-02-23
Southern Miss,Rice,71,72,1,-1,2017-02-23
Fairleigh Dickinson,Robert Morris,76,77,1,-1,2017-02-23
Northern Arizona,Sacramento State,73,69,0,4,2017-02-23
Sacred Heart,Saint Francis (PA),64,73,1,-9,2017-02-23
Gonzaga,San Diego,96,38,0,58,2017-02-23
Pacific,Santa Clara,68,69,1,-1,2017-02-23
Murray State,Southeast Missouri State,69,82,1,-13,2017-02-23
Austin Peay,UT-Martin,72,76,1,-4,2017-02-23
Seattle,Texas-Rio Grande Valley,86,77,0,9,2017-02-23
South Florida,Tulsa,68,82,1,-14,2017-02-23
Bryant,Wagner,66,69,1,-3,2017-02-23
South Dakota,Western Illinois,92,81,0,11,2017-02-23
Hofstra,William & Mary,96,82,0,14,2017-02-23
Charleston Southern,Winthrop,72,86,1,-14,2017-02-23
Akron,Buffalo,89,83,0,6,2017-02-24
Oregon State,California,46,76,1,-30,2017-02-24
Fairfield,Canisius,58,55,0,3,2017-02-24
Princeton,Columbia,64,45,0,19,2017-02-24
Penn,Cornell,69,66,0,3,2017-02-24
Brown,Dartmouth,80,75,0,5,2017-02-24
Dayton,Davidson,89,82,0,7,2017-02-24
Oakland,Green Bay,85,72,0,13,2017-02-24
Yale,Harvard,64,77,1,-13,2017-02-24
Manhattan,Iona,51,72,1,-21,2017-02-24
Detroit,Milwaukee,81,74,0,7,2017-02-24
Siena,Monmouth,73,77,1,-4,2017-02-24
St. Peter's,Niagara,66,53,0,13,2017-02-24
UIC,Northern Kentucky,82,90,1,-8,2017-02-24
Central Michigan,Toledo,66,87,1,-21,2017-02-24
Valparaiso,Wright State,84,74,0,10,2017-02-24
Prairie View,Alabama A&M,74,87,1,-13,2017-02-25
Texas Southern,Alabama State,86,73,0,13,2017-02-25
Hartford,Albany (NY),62,80,1,-18,2017-02-25
Louisiana-Monroe,Appalachian State,75,64,0,11,2017-02-25
UCLA,Arizona,77,72,0,5,2017-02-25
Georgia State,Little Rock,71,54,0,17,2017-02-25
Grambling,Arkansas-Pine Bluff,78,58,0,20,2017-02-25
Georgia Southern,Arkansas State,72,60,0,12,2017-02-25
Arkansas,Auburn,79,68,0,11,2017-02-25
Tennessee State,Belmont,63,68,1,-5,2017-02-25
Maine,Binghamton,72,71,0,1,2017-02-25
San Jose State,Boise State,78,85,1,-7,2017-02-25
Virginia Tech,Boston College,91,75,0,16,2017-02-25
Central Connecticut,Bryant,77,91,1,-14,2017-02-25
Navy,Bucknell,60,82,1,-22,2017-02-25
Chicago State,Cal State Bakersfield,49,69,1,-20,2017-02-25
Long Beach State,UC-Davis,71,75,1,-4,2017-02-25
Cal State Northridge,UC-Irvine,80,83,1,-3,2017-02-25
Cal Poly,UC-Riverside,84,77,0,7,2017-02-25
Radford,Campbell,58,61,1,-3,2017-02-25
Stephen F. Austin,Central Arkansas,90,85,0,5,2017-02-25
Marshall,Charlotte,93,89,0,4,2017-02-25
Mercer,Chattanooga,64,54,0,10,2017-02-25
Florida State,Clemson,76,74,0,2,2017-02-25
Youngstown State,Cleveland State,55,69,1,-14,2017-02-25
Louisiana,Coastal Carolina,79,77,0,2,2017-02-25
Lafayette,Colgate,73,69,0,4,2017-02-25
Drexel,College of Charleston,67,80,1,-13,2017-02-25
San Diego State,Colorado State,55,56,1,-1,2017-02-25
Penn,Columbia,67,70,1,-3,2017-02-25
SMU,UConn,69,61,0,8,2017-02-25
Princeton,Cornell,75,60,0,15,2017-02-25
Yale,Dartmouth,99,86,0,13,2017-02-25
Maryland-Eastern Shore,Delaware State,65,64,0,1,2017-02-25
Seton Hall,DePaul,82,79,0,3,2017-02-25
Bradley,Drake,82,74,0,8,2017-02-25
Tennessee Tech,Eastern Kentucky,71,75,1,-4,2017-02-25
Northern Illinois,Eastern Michigan,68,84,1,-16,2017-02-25
Idaho State,Eastern Washington,77,89,1,-12,2017-02-25
Delaware,Elon,59,81,1,-22,2017-02-25
Indiana State,Evansville,63,65,1,-2,2017-02-25
UTSA,Florida Atlantic,66,73,1,-7,2017-02-25
UTEP,Florida International,90,76,0,14,2017-02-25
Richmond,Fordham,70,48,0,22,2017-02-25
Wofford,Furman,69,78,1,-9,2017-02-25
LSU,Georgia,80,82,1,-2,2017-02-25
BYU,Gonzaga,79,71,0,8,2017-02-25
UMKC,Grand Canyon,77,84,1,-7,2017-02-25
Brown,Harvard,58,77,1,-19,2017-02-25
Cal State Fullerton,Hawaii,58,64,1,-6,2017-02-25
Gardner-Webb,High Point,88,86,0,2,2017-02-25
Boston University,Holy Cross,71,68,0,3,2017-02-25
Weber State,Idaho,78,83,1,-5,2017-02-25
Northwestern,Indiana,62,63,1,-1,2017-02-25
Baylor,Iowa State,69,72,1,-3,2017-02-25
South Dakota,IUPUI,92,85,0,7,2017-02-25
Hofstra,James Madison,71,66,0,5,2017-02-25
Ohio,Kent State,67,70,1,-3,2017-02-25
Florida,Kentucky,66,76,1,-10,2017-02-25
Houston Baptist,Lamar,75,68,0,7,2017-02-25
Army,Lehigh,69,83,1,-14,2017-02-25
Charleston Southern,Longwood,86,78,0,8,2017-02-25
American,Loyola (MD),64,62,0,2,2017-02-25
Iowa,Maryland,83,69,0,14,2017-02-25
Duke,Miami (FL),50,55,1,-5,2017-02-25
Bowling Green State,Miami (OH),70,54,0,16,2017-02-25
Purdue,Michigan,70,82,1,-12,2017-02-25
Penn State,Minnesota,71,81,1,-10,2017-02-25
Missouri,Ole Miss,77,80,1,-3,2017-02-25
Jackson State,Mississippi Valley State,67,70,1,-3,2017-02-25
Wichita State,Missouri State,86,67,0,19,2017-02-25
Montana,Montana State,69,78,1,-9,2017-02-25
Jacksonville State,Morehead State,70,61,0,9,2017-02-25
Hampton,Morgan State,70,77,1,-7,2017-02-25
St. Francis (NY),Mount St. Mary's,62,77,1,-15,2017-02-25
North Dakota State,Omaha,92,96,1,-4,2017-02-25
Nevada,UNLV,94,58,0,36,2017-02-25
UMBC,New Hampshire,90,94,1,-4,2017-02-25
Seattle,New Mexico State,53,86,1,-33,2017-02-25
Southeastern Louisiana,Nicholls State,71,77,1,-6,2017-02-25
Howard,Norfolk State,65,73,1,-8,2017-02-25
Liberty,UNC Asheville,45,63,1,-18,2017-02-25
Savannah State,North Carolina A&T,110,91,0,19,2017-02-25
Bethune-Cookman,North Carolina Central,63,78,1,-15,2017-02-25
VMI,UNC Greensboro,67,74,1,-7,2017-02-25
Virginia,NC State,70,55,0,15,2017-02-25
Northeastern,UNC Wilmington,65,74,1,-9,2017-02-25
Southern Miss,North Texas,76,53,0,23,2017-02-25
North Dakota,Northern Colorado,84,81,0,3,2017-02-25
Illinois State,Northern Iowa,63,42,0,21,2017-02-25
New Orleans,Northwestern State,82,83,1,-1,2017-02-25
Kansas State,Oklahoma,51,81,1,-30,2017-02-25
Texas Tech,Oklahoma State,63,80,1,-17,2017-02-25
Western Kentucky,Old Dominion,53,67,1,-14,2017-02-25
Loyola Marymount,Pacific,67,66,0,1,2017-02-25
San Francisco,Pepperdine,76,65,0,11,2017-02-25
UNC,Pitt,85,67,0,18,2017-02-25
Northern Arizona,Portland State,72,84,1,-12,2017-02-25
Winthrop,Presbyterian,93,56,0,37,2017-02-25
Marquette,Providence,69,73,1,-4,2017-02-25
VCU,Rhode Island,59,69,1,-10,2017-02-25
Louisiana Tech,Rice,81,88,1,-7,2017-02-25
Sacred Heart,Robert Morris,72,79,1,-7,2017-02-25
Southern Utah,Sacramento State,76,86,1,-10,2017-02-25
Fairleigh Dickinson,Saint Francis (PA),64,70,1,-6,2017-02-25
St. Joseph's,Saint Louis,60,61,1,-1,2017-02-25
Santa Clara,Saint Mary's,56,70,1,-14,2017-02-25
Abilene Christian,Sam Houston State,84,81,0,3,2017-02-25
Citadel,Samford,102,96,0,6,2017-02-25
Portland,San Diego,82,85,1,-3,2017-02-25
Tennessee,South Carolina,55,82,1,-27,2017-02-25
Florida A&M,South Carolina State,64,75,1,-11,2017-02-25
Denver,South Dakota State,64,88,1,-24,2017-02-25
Austin Peay,Southeast Missouri State,88,79,0,9,2017-02-25
Alcorn State,Southern,68,67,0,1,2017-02-25
Loyola (IL),Southern Illinois,70,72,1,-2,2017-02-25
Eastern Illinois,SIU-Edwardsville,59,78,1,-19,2017-02-25
Duquesne,St. Bonaventure,77,80,1,-3,2017-02-25
Georgetown,St. John's (NY),80,86,1,-6,2017-02-25
Oregon,Stanford,75,73,0,2,2017-02-25
Tulane,Temple,76,86,1,-10,2017-02-25
Murray State,UT-Martin,76,83,1,-7,2017-02-25
Kansas,Texas,77,67,0,10,2017-02-25
Alabama,Texas A&M,53,56,1,-3,2017-02-25
McNeese State,Texas A&M-Corpus Christi,70,81,1,-11,2017-02-25
South Alabama,Texas-Arlington,75,86,1,-11,2017-02-25
West Virginia,TCU,61,60,0,1,2017-02-25
Utah Valley,Texas-Rio Grande Valley,88,68,0,20,2017-02-25
Troy,Texas State,59,63,1,-4,2017-02-25
Air Force,Utah State,58,89,1,-31,2017-02-25
Mississippi State,Vanderbilt,48,77,1,-29,2017-02-25
Stony Brook,Vermont,51,66,1,-15,2017-02-25
Creighton,Villanova,63,79,1,-16,2017-02-25
LIU-Brooklyn,Wagner,88,84,0,4,2017-02-25
ETSU,Western Carolina,68,52,0,16,2017-02-25
Purdue-Fort Wayne,Western Illinois,96,92,0,4,2017-02-25
Ball State,Western Michigan,55,80,1,-25,2017-02-25
Towson,William & Mary,79,83,1,-4,2017-02-25
New Mexico,Wyoming,71,82,1,-11,2017-02-25
Middle Tennessee,Alabama-Birmingham,66,64,0,2,2017-02-26
USC,Arizona State,82,83,1,-1,2017-02-26
St. Peter's,Canisius,72,65,0,7,2017-02-26
Cincinnati,UCF,49,53,1,-4,2017-02-26
George Mason,George Washington,74,83,1,-9,2017-02-26
Detroit,Green Bay,81,89,1,-8,2017-02-26
Monmouth,Iona,79,73,0,6,2017-02-26
Syracuse,Louisville,68,88,1,-20,2017-02-26
La Salle,UMass,71,84,1,-13,2017-02-26
Houston,Memphis,72,71,0,1,2017-02-26
Wisconsin,Michigan State,74,84,1,-10,2017-02-26
Oakland,Milwaukee,86,75,0,11,2017-02-26
Illinois,Nebraska,73,57,0,16,2017-02-26
Fairfield,Niagara,62,58,0,4,2017-02-26
Valparaiso,Northern Kentucky,78,82,1,-4,2017-02-26
Georgia Tech,Notre Dame,60,64,1,-4,2017-02-26
Rider,Quinnipiac,99,82,0,17,2017-02-26
Marist,Siena,64,80,1,-16,2017-02-26
East Carolina,Tulsa,66,74,1,-8,2017-02-26
Washington,Washington State,71,79,1,-8,2017-02-26
UIC,Wright State,49,87,1,-38,2017-02-26
Butler,Xavier,88,79,0,9,2017-02-26
Texas Southern,Alabama A&M,74,64,0,10,2017-02-27
Prairie View,Alabama State,77,58,0,19,2017-02-27
Louisiana,Appalachian State,77,62,0,15,2017-02-27
Georgia Southern,Little Rock,54,56,1,-2,2017-02-27
Jackson State,Arkansas-Pine Bluff,62,51,0,11,2017-02-27
Georgia State,Arkansas State,67,78,1,-11,2017-02-27
West Virginia,Baylor,62,71,1,-9,2017-02-27
Chattanooga,Citadel,76,85,1,-9,2017-02-27
Louisiana-Monroe,Coastal Carolina,72,77,1,-5,2017-02-27
Stetson,Florida Gulf Coast,57,87,1,-30,2017-02-27
Norfolk State,Hampton,59,63,1,-4,2017-02-27
Maryland-Eastern Shore,Howard,69,79,1,-10,2017-02-27
Oklahoma,Kansas,63,73,1,-10,2017-02-27
NJIT,Lipscomb,66,97,1,-31,2017-02-27
Samford,Mercer,79,88,1,-9,2017-02-27
Grambling,Mississippi Valley State,80,84,1,-4,2017-02-27
Coppin State,Morgan State,66,71,1,-5,2017-02-27
Bethune-Cookman,North Carolina A&T,73,70,0,3,2017-02-27
Savannah State,North Carolina Central,74,73,0,1,2017-02-27
ETSU,UNC Greensboro,66,72,1,-6,2017-02-27
Jacksonville,North Florida,74,77,1,-3,2017-02-27
Kennesaw State,USC Upstate,80,78,0,2,2017-02-27
Troy,Texas-Arlington,67,82,1,-15,2017-02-27
South Alabama,Texas State,64,90,1,-26,2017-02-27
UNC,Virginia,43,53,1,-10,2017-02-27
Miami (FL),Virginia Tech,61,66,1,-5,2017-02-27
VMI,Western Carolina,68,81,1,-13,2017-02-27
Miami (OH),Akron,79,75,0,4,2017-02-28
American,Army,58,74,1,-16,2017-02-28
Fresno State,Boise State,74,67,0,7,2017-02-28
Kent State,Bowling Green State,74,67,0,7,2017-02-28
Presbyterian,Campbell,62,81,1,-19,2017-02-28
Eastern Michigan,Central Michigan,109,81,0,28,2017-02-28
Longwood,Charleston Southern,74,79,1,-5,2017-02-28
Wyoming,Colorado State,76,78,1,-2,2017-02-28
St. John's (NY),Creighton,68,82,1,-14,2017-02-28
St. Bonaventure,Davidson,63,68,1,-5,2017-02-28
Florida State,Duke,70,75,1,-5,2017-02-28
Pitt,Georgia Tech,52,61,1,-9,2017-02-28
Oklahoma State,Iowa State,83,86,1,-3,2017-02-28
Vanderbilt,Kentucky,67,73,1,-6,2017-02-28
Lafayette,Loyola (MD),64,67,1,-3,2017-02-28
Texas A&M,Missouri,60,43,0,17,2017-02-28
Western Michigan,Northern Illinois,70,56,0,14,2017-02-28
Buffalo,Ohio,83,79,0,4,2017-02-28
Ohio State,Penn State,71,70,0,1,2017-02-28
DePaul,Providence,64,73,1,-9,2017-02-28
Indiana,Purdue,75,86,1,-11,2017-02-28
Maryland,Rutgers,79,59,0,20,2017-02-28
Georgetown,Seton Hall,59,62,1,-3,2017-02-28
Mississippi State,South Carolina,57,63,1,-6,2017-02-28
Ball State,Toledo,82,74,0,8,2017-02-28
Incarnate Word,Abilene Christian,89,75,0,14,2017-03-01
Ole Miss,Alabama,55,70,1,-15,2017-03-01
Hartford,Albany (NY),71,100,1,-29,2017-03-01
UC-Irvine,UC-Riverside,68,56,0,12,2017-03-01
NC State,Clemson,74,78,1,-4,2017-03-01
VCU,Dayton,72,79,1,-7,2017-03-01
UConn,East Carolina,62,66,1,-4,2017-03-01
Arkansas,Florida,65,78,1,-13,2017-03-01
George Washington,Fordham,67,66,0,1,2017-03-01
Duquesne,George Mason,62,63,1,-1,2017-03-01
Auburn,Georgia,78,79,1,-1,2017-03-01
Texas A&M-Corpus Christi,Houston Baptist,80,94,1,-14,2017-03-01
Michigan State,Illinois,70,73,1,-3,2017-03-01
Robert Morris,LIU-Brooklyn,69,68,0,1,2017-03-01
Tennessee,LSU,82,92,1,-10,2017-03-01
Richmond,UMass,75,64,0,11,2017-03-01
Sacred Heart,Mount St. Mary's,73,76,1,-3,2017-03-01
Utah State,UNLV,59,66,1,-7,2017-03-01
UMBC,New Hampshire,65,74,1,-9,2017-03-01
Michigan,Northwestern,65,67,1,-2,2017-03-01
Boston College,Notre Dame,66,82,1,-16,2017-03-01
Bryant,Saint Francis (PA),78,100,1,-22,2017-03-01
Rhode Island,St. Joseph's,68,49,0,19,2017-03-01
La Salle,Saint Louis,55,70,1,-15,2017-03-01
Air Force,San Diego State,38,51,1,-13,2017-03-01
Nevada,San Jose State,82,67,0,15,2017-03-01
Tennessee State,Southeast Missouri State,75,78,1,-3,2017-03-01
Washington State,USC,64,87,1,-23,2017-03-01
Binghamton,Stony Brook,60,70,1,-10,2017-03-01
Murray State,Tennessee Tech,85,84,0,1,2017-03-01
