Road,Home,Road_score,Home_score,Home_w,margin,Date
Northwestern State,Baylor,62,75,1,-13,2015-12-08
Harvard,Boston University,75,69,0,6,2015-12-08
Army,Bryant,77,55,0,22,2015-12-08
UMass,UCF,63,67,1,-4,2015-12-08
Tennessee Wesleyan,Chattanooga,63,91,1,-28,2015-12-08
Voorhees,Citadel,85,89,1,-4,2015-12-08
Maryland,UConn,76,66,0,10,2015-12-08
UMBC,Duquesne,70,89,1,-19,2015-12-08
Rochester (MI),Eastern Michigan,58,86,1,-28,2015-12-08
LIU-Brooklyn,Fordham,84,89,1,-5,2015-12-08
Liberty,Furman,56,79,1,-23,2015-12-08
Northern Iowa,George Mason,73,65,0,8,2015-12-08
Penn State,George Washington,66,76,1,-10,2015-12-08
Winthrop,Georgia,64,74,1,-10,2015-12-08
Montana,Gonzaga,58,61,1,-3,2015-12-08
Southern,Grand Canyon,56,70,1,-14,2015-12-08
Hawaii-Hilo,Hawaii,67,86,1,-19,2015-12-08
Louisiana State-Shreveport,Louisiana Tech,49,82,1,-33,2015-12-08
Towson,Loyola (MD),65,54,0,11,2015-12-08
San Jose State,Marquette,62,80,1,-18,2015-12-08
Florida,Miami (FL),55,66,1,-11,2015-12-08
South Dakota State,Minnesota,84,70,0,14,2015-12-08
Bucknell,Mount St. Mary's,73,81,1,-8,2015-12-08
Worcester State,New Hampshire,66,100,1,-34,2015-12-08
Stony Brook,Notre Dame,61,86,1,-25,2015-12-08
Air Force,Ohio State,50,74,1,-24,2015-12-08
Idaho State,Portland,66,65,0,1,2015-12-08
Houston,Rhode Island,57,67,1,-10,2015-12-08
Wagner,Rider,65,64,0,1,2015-12-08
Central Connecticut,Rutgers,59,75,1,-16,2015-12-08
Princeton,St. Joseph's,50,62,1,-12,2015-12-08
UMKC,South Dakota,70,79,1,-9,2015-12-08
Bowling Green State,Southeast Missouri State,79,52,0,27,2015-12-08
Michigan,SMU,58,82,1,-24,2015-12-08
Vermont,St. Bonaventure,68,80,1,-12,2015-12-08
Henderson State,Stephen F. Austin,54,87,1,-33,2015-12-08
Colgate,Syracuse,51,78,1,-27,2015-12-08
UTSA,Texas,50,116,1,-66,2015-12-08
Bradley,Texas-Arlington,61,97,1,-36,2015-12-08
Iona,Tulsa,81,90,1,-9,2015-12-08
West Virginia,Virginia,54,70,1,-16,2015-12-08
TCU,Washington,67,92,1,-25,2015-12-08
Wright State,Xavier,55,90,1,-35,2015-12-08
Fresno State,Arizona,72,85,1,-13,2015-12-09
Loyola Marymount,Boise State,66,67,1,-1,2015-12-09
Utah State,BYU,68,80,1,-12,2015-12-09
Incarnate Word,California,62,74,1,-12,2015-12-09
Campbell,Charlotte,76,70,0,6,2015-12-09
North Carolina Wesleyan,Coastal Carolina,73,98,1,-25,2015-12-09
Arkansas-Fort Smith,Colorado State,72,97,1,-25,2015-12-09
Nebraska,Creighton,67,83,1,-16,2015-12-09
Eastern Washington,Davidson,86,96,1,-10,2015-12-09
Toledo,Detroit,72,75,1,-3,2015-12-09
DePaul,Drake,74,71,0,3,2015-12-09
Quinnipiac,Hartford,68,66,0,2,2015-12-09
UNC Greensboro,High Point,72,90,1,-18,2015-12-09
Yale,Illinois,65,69,1,-4,2015-12-09
Purdue-Fort Wayne,Indiana,65,90,1,-25,2015-12-09
Valparaiso,Indiana State,69,63,0,6,2015-12-09
Holy Cross,Kansas,59,92,1,-33,2015-12-09
Coppin State,Kansas State,58,83,1,-25,2015-12-09
Eastern Kentucky,Kentucky,67,88,1,-21,2015-12-09
Fairleigh Dickinson,Lafayette,91,89,0,2,2015-12-09
McNeese State,Louisiana,64,97,1,-33,2015-12-09
Dartmouth,Maine,79,69,0,10,2015-12-09
Columbia,Manhattan,72,71,0,1,2015-12-09
Albany (NY),Marist,75,53,0,22,2015-12-09
Eastern Illinois,Marshall,76,82,1,-6,2015-12-09
Maryland-Eastern Shore,Michigan State,35,78,1,-43,2015-12-09
Omaha,Missouri,78,85,1,-7,2015-12-09
Fresno Pacific,Nevada,70,119,1,-49,2015-12-09
York (NE),Northern Colorado,58,91,1,-33,2015-12-09
John Brown,Oral Roberts,53,88,1,-35,2015-12-09
Temple,Penn,77,73,0,4,2015-12-09
Long Beach State,Pepperdine,75,77,1,-2,2015-12-09
Boston College,Providence,51,66,1,-15,2015-12-09
Howard,Purdue,55,93,1,-38,2015-12-09
Virginia Tech,Radford,74,65,0,9,2015-12-09
Denver,San Diego,59,47,0,12,2015-12-09
Hofstra,Siena,68,81,1,-13,2015-12-09
SIU-Edwardsville,Southern Illinois,76,74,0,2,2015-12-09
Niagara,St. John's (NY),44,48,1,-4,2015-12-09
UT-Martin,Texas Tech,49,68,1,-19,2015-12-09
Weber State,Utah Valley,81,84,1,-3,2015-12-09
Dayton,Vanderbilt,72,67,0,5,2015-12-09
UNLV,Wichita State,50,56,1,-6,2015-12-09
Milwaukee,Wisconsin,68,67,0,1,2015-12-09
Utica,Colgate,68,90,1,-22,2015-12-10
Milligan,ETSU,47,98,1,-51,2015-12-10
Ave Maria,Florida Atlantic,59,72,1,-13,2015-12-10
Washington State,Idaho,74,78,1,-4,2015-12-10
Iowa,Iowa State,82,83,1,-1,2015-12-10
Louisiana-Monroe,Kent State,62,73,1,-11,2015-12-10
Cumberland,Lipscomb,53,83,1,-30,2015-12-10
Boston University,UMass-Lowell,80,60,0,20,2015-12-10
IUPUI,Missouri State,74,88,1,-14,2015-12-10
Canisius,Penn State,67,81,1,-14,2015-12-10
Nicholls State,San Diego State,47,84,1,-37,2015-12-10
Troy,Seton Hall,69,78,1,-9,2015-12-10
NJIT,St. Francis (NY),92,86,0,6,2015-12-10
Southern,Wyoming,68,58,0,10,2015-12-10
Valparaiso,Chicago State,71,53,0,18,2015-12-11
North Dakota State,North Dakota,69,67,0,2,2015-12-11
Eastern Washington,Pitt,51,84,1,-33,2015-12-11
North Greenville,USC Upstate,58,70,1,-12,2015-12-11
Prairie View,TCU,55,73,1,-18,2015-12-11
UT-Martin,Texas-Rio Grande Valley,72,64,0,8,2015-12-11
Schreiner,Abilene Christian,46,69,1,-23,2015-12-12
Army,Air Force,90,80,0,10,2015-12-12
Bethune-Cookman,Akron,60,81,1,-21,2015-12-12
Tennessee Tech,Arkansas,57,83,1,-26,2015-12-12
Arkansas-Monticello,Arkansas State,71,104,1,-33,2015-12-12
Pepperdine,Ball State,72,63,0,9,2015-12-12
Oregon,Boise State,72,74,1,-2,2015-12-12
Binghamton,Buffalo,64,80,1,-16,2015-12-12
Tennessee,Butler,86,94,1,-8,2015-12-12
Loyola Marymount,Cal State Fullerton,82,70,0,12,2015-12-12
Saint Mary's,California,59,63,1,-4,2015-12-12
UNLV,UC-Riverside,73,62,0,11,2015-12-12
Florida Atlantic,UCF,61,75,1,-14,2015-12-12
Texas Southern,Central Michigan,71,79,1,-8,2015-12-12
Rider,Charleston Southern,82,72,0,10,2015-12-12
Ohio,Cleveland State,76,67,0,9,2015-12-12
BYU,Colorado,83,92,1,-9,2015-12-12
NJIT,Columbia,56,65,1,-9,2015-12-12
Ohio State,UConn,55,75,1,-20,2015-12-12
IUPUI,Creighton,65,90,1,-25,2015-12-12
Western Carolina,Davidson,54,87,1,-33,2015-12-12
Chattanooga,Dayton,61,59,0,2,2015-12-12
Little Rock,DePaul,66,44,0,22,2015-12-12
Bowling Green State,Detroit,80,95,1,-15,2015-12-12
Mississippi Valley State,Evansville,60,95,1,-35,2015-12-12
Samford,Florida A&M,86,67,0,19,2015-12-12
Pacific,Fresno State,52,71,1,-19,2015-12-12
Gardner-Webb,Furman,73,53,0,20,2015-12-12
Rutgers,George Washington,49,83,1,-34,2015-12-12
UNC Wilmington,Georgetown,82,87,1,-5,2015-12-12
Old Dominion,Georgia State,64,68,1,-4,2015-12-12
UCLA,Gonzaga,71,66,0,5,2015-12-12
Holy Cross,Hartford,90,68,0,22,2015-12-12
Hawaii Pacific,Hawaii,71,83,1,-12,2015-12-12
Arlington Baptist,Houston Baptist,53,110,1,-57,2015-12-12
Radford,Howard,92,91,0,1,2015-12-12
Utah Valley,Idaho State,100,76,0,24,2015-12-12
UIC,Illinois,79,83,1,-4,2015-12-12
McNeese State,Indiana,60,105,1,-45,2015-12-12
Austin Peay,Purdue-Fort Wayne,68,85,1,-17,2015-12-12
Blue Mountain College,Jackson State,37,75,1,-38,2015-12-12
George Mason,James Madison,46,69,1,-23,2015-12-12
Oregon State,Kansas,67,82,1,-15,2015-12-12
Canisius,Kent State,77,84,1,-7,2015-12-12
Arizona State,Kentucky,58,72,1,-14,2015-12-12
Lamar,Liberty,73,58,0,15,2015-12-12
Princeton,Lipscomb,78,64,0,14,2015-12-12
Tampa,Long Beach State,60,87,1,-27,2015-12-12
Louisiana,Louisiana Tech,79,91,1,-12,2015-12-12
Eastern Michigan,Louisville,53,86,1,-33,2015-12-12
Delaware,Marist,70,69,0,1,2015-12-12
Eastern Kentucky,Marshall,72,96,1,-24,2015-12-12
Maryland-Eastern Shore,Maryland,56,77,1,-21,2015-12-12
Mount St. Mary's,UMBC,63,75,1,-12,2015-12-12
Manhattan,Memphis,57,89,1,-32,2015-12-12
Delaware State,Michigan,33,80,1,-47,2015-12-12
Florida,Michigan State,52,58,1,-6,2015-12-12
Auburn,Middle Tennessee,81,88,1,-7,2015-12-12
Mississippi State,UMKC,67,72,1,-5,2015-12-12
Drake,Nevada,71,79,1,-8,2015-12-12
Northern Iowa,New Mexico,57,76,1,-19,2015-12-12
Williams Baptist,New Orleans,66,83,1,-17,2015-12-12
LIU-Brooklyn,Niagara,80,79,0,1,2015-12-12
Belmont Abbey,UNC Greensboro,61,84,1,-23,2015-12-12
Coastal Georgia,North Florida,71,117,1,-46,2015-12-12
Stony Brook,Northeastern,62,75,1,-13,2015-12-12
Oral Roberts,Oklahoma,73,96,1,-23,2015-12-12
Minnesota,Oklahoma State,60,62,1,-2,2015-12-12
Louisiana-Monroe,Penn State,50,54,1,-4,2015-12-12
Sacramento State,Portland,73,81,1,-8,2015-12-12
Bryant,Providence,67,74,1,-7,2015-12-12
Youngstown State,Purdue,64,95,1,-31,2015-12-12
Longwood,Richmond,59,77,1,-18,2015-12-12
Lafayette,Sacred Heart,90,86,0,4,2015-12-12
Duquesne,Saint Francis (PA),67,65,0,2,2015-12-12
Alabama A&M,Saint Louis,58,75,1,-17,2015-12-12
Pacific Union,Santa Clara,66,73,1,-7,2015-12-12
Albany (NY),Siena,70,78,1,-8,2015-12-12
Jacksonville,South Carolina State,74,81,1,-7,2015-12-12
Cal State Bakersfield,South Dakota,77,67,0,10,2015-12-12
Ole Miss,Southeast Missouri State,75,64,0,11,2015-12-12
North Texas,Southern Illinois,66,74,1,-8,2015-12-12
Portland State,SIU-Edwardsville,64,74,1,-10,2015-12-12
Bristol University,Southern Utah,41,79,1,-38,2015-12-12
Dartmouth,Stanford,50,64,1,-14,2015-12-12
Arkansas Tech,Stephen F. Austin,48,86,1,-38,2015-12-12
Grambling,Tennessee State,52,64,1,-12,2015-12-12
UNC,Texas,82,84,1,-2,2015-12-12
Kansas State,Texas A&M,68,78,1,-10,2015-12-12
Texas A&M-Corpus Christi,UTSA,85,79,0,6,2015-12-12
Oakland,Toledo,76,64,0,12,2015-12-12
UC-Irvine,Utah State,73,63,0,10,2015-12-12
Navy,VMI,68,62,0,6,2015-12-12
Montana,Washington,62,92,1,-30,2015-12-12
Eastern Illinois,Western Illinois,57,64,1,-7,2015-12-12
Marygrove,Western Michigan,59,101,1,-42,2015-12-12
Utah,Wichita State,50,67,1,-17,2015-12-12
Marquette,Wisconsin,57,55,0,2,2015-12-12
Cincinnati,Xavier,55,65,1,-10,2015-12-12
Seattle,Alabama-Birmingham,73,79,1,-6,2015-12-13
Missouri,Arizona,52,88,1,-36,2015-12-13
Maine,Boston College,60,91,1,-31,2015-12-13
Alabama,Clemson,51,50,0,1,2015-12-13
New Hampshire,Colgate,59,75,1,-16,2015-12-13
North Greenville,College of Charleston,52,89,1,-37,2015-12-13
Weber State,Denver,68,69,1,-1,2015-12-13
North Carolina A&T,East Carolina,60,71,1,-11,2015-12-13
Wesley,Elon,77,106,1,-29,2015-12-13
UMass,Florida Gulf Coast,76,77,1,-1,2015-12-13
Southeastern Louisiana,Florida State,58,75,1,-17,2015-12-13
Coppin State,Fordham,55,92,1,-37,2015-12-13
Omaha,Grand Canyon,108,104,0,4,2015-12-13
Virginia Wise,High Point,74,111,1,-37,2015-12-13
LSU,Houston,98,105,1,-7,2015-12-13
Murray State,Illinois State,61,63,1,-2,2015-12-13
Arkansas-Pine Bluff,Iowa State,64,78,1,-14,2015-12-13
Alabama State,Jacksonville State,63,60,0,3,2015-12-13
Wright State,Miami (OH),67,72,1,-5,2015-12-13
Judson,Milwaukee,74,125,1,-51,2015-12-13
Tulsa,Missouri State,70,61,0,9,2015-12-13
Wagner,Monmouth,54,73,1,-19,2015-12-13
Rhode Island,Nebraska,67,70,1,-3,2015-12-13
Wyoming,New Mexico State,62,59,0,3,2015-12-13
Campbell,UNC Asheville,60,80,1,-20,2015-12-13
Colorado State,Northern Colorado,64,73,1,-9,2015-12-13
Norfolk State,Northern Kentucky,60,81,1,-21,2015-12-13
Chicago State,Northwestern,35,77,1,-42,2015-12-13
Loyola (IL),Notre Dame,61,81,1,-20,2015-12-13
Morehead State,Pitt,62,72,1,-10,2015-12-13
Boston University,Quinnipiac,64,57,0,7,2015-12-13
Montana State,San Jose State,91,83,0,8,2015-12-13
St. Peter's,Seton Hall,46,72,1,-26,2015-12-13
UCSB,South Dakota State,68,86,1,-18,2015-12-13
NC State,South Florida,65,46,0,19,2015-12-13
Ecclesia,Southern,69,96,1,-27,2015-12-13
Yale,USC,56,68,1,-12,2015-12-13
Syracuse,St. John's (NY),72,84,1,-12,2015-12-13
St. Joseph's,Temple,66,65,0,1,2015-12-13
Texas-Rio Grande Valley,Texas State,59,68,1,-9,2015-12-13
La Salle,Villanova,47,76,1,-29,2015-12-13
Lamar,Virginia Tech,53,88,1,-35,2015-12-13
UTEP,Washington State,68,84,1,-16,2015-12-13
Louisiana-Monroe,West Virginia,58,100,1,-42,2015-12-13
Indiana State,Western Kentucky,62,75,1,-13,2015-12-13
Blue Mountain College,Alcorn State,60,68,1,-8,2015-12-14
Dartmouth,Cal State Bakersfield,62,69,1,-7,2015-12-14
Columbia International,Charleston Southern,74,107,1,-33,2015-12-14
Robert Morris,Columbia,71,78,1,-7,2015-12-14
Saint Martin's,Gonzaga,50,86,1,-36,2015-12-14
Sacred Heart,Hartford,71,80,1,-9,2015-12-14
St. Francis (NY),Manhattan,60,71,1,-11,2015-12-14
North Carolina Central,Marshall,73,92,1,-19,2015-12-14
USC Upstate,Navy,66,57,0,9,2015-12-14
Florida International,North Florida,72,94,1,-22,2015-12-14
Nicholls State,North Texas,60,78,1,-18,2015-12-14
Cal Poly,Saint Mary's,63,93,1,-30,2015-12-14
Le Tourneau,Sam Houston State,54,96,1,-42,2015-12-14
Southern Miss,South Alabama,57,54,0,3,2015-12-14
Tennessee State,Stetson,93,90,0,3,2015-12-14
Prairie View,Tulane,49,63,1,-14,2015-12-14
Eastern Washington,Western Carolina,80,97,1,-17,2015-12-14
Coastal Carolina,Wofford,71,63,0,8,2015-12-14
Mercer,Auburn,71,78,1,-7,2015-12-15
Ouachita,Belmont,54,80,1,-26,2015-12-15
Saint Francis (PA),Binghamton,67,61,0,6,2015-12-15
Tennessee Tech,Chattanooga,69,80,1,-11,2015-12-15
Norfolk State,Cincinnati,59,75,1,-16,2015-12-15
Presbyterian,Clemson,41,69,1,-28,2015-12-15
Georgia Southern,Duke,65,99,1,-34,2015-12-15
Florida Atlantic,Eastern Kentucky,73,80,1,-7,2015-12-15
Southeastern Louisiana,Florida A&M,64,67,1,-3,2015-12-15
Monmouth,Georgetown,83,68,0,15,2015-12-15
VCU,Georgia Tech,64,77,1,-13,2015-12-15
Delaware State,Grand Canyon,59,88,1,-29,2015-12-15
Pacific,Green Bay,88,93,1,-5,2015-12-15
UC-Riverside,Houston Baptist,59,72,1,-13,2015-12-15
Our Lady of the Lake,Incarnate Word,99,97,0,2,2015-12-15
Southern,Memphis,67,72,1,-5,2015-12-15
Jackson State,Miami (OH),53,64,1,-11,2015-12-15
Northern Kentucky,Michigan,62,77,1,-15,2015-12-15
Louisiana Tech,Ole Miss,80,99,1,-19,2015-12-15
Great Falls,Montana,59,79,1,-20,2015-12-15
ETSU,UNC Asheville,64,84,1,-20,2015-12-15
Mississippi Valley State,Northwestern,48,78,1,-30,2015-12-15
Ohio Dominican,Ohio,69,93,1,-24,2015-12-15
Longwood,Oklahoma State,55,73,1,-18,2015-12-15
UC-Irvine,Oregon,63,78,1,-15,2015-12-15
UC-Davis,San Diego,55,61,1,-6,2015-12-15
Arkansas-Pine Bluff,Santa Clara,57,69,1,-12,2015-12-15
Drexel,South Carolina,54,79,1,-25,2015-12-15
DePaul,Stanford,60,79,1,-19,2015-12-15
Appalachian State,Texas,55,67,1,-12,2015-12-15
Louisiana,UCLA,80,89,1,-9,2015-12-15
UNC Greensboro,Wake Forest,71,81,1,-10,2015-12-15
Texas A&M-Corpus Christi,Wisconsin,49,64,1,-15,2015-12-15
Geneva,Youngstown State,58,99,1,-41,2015-12-15
Winthrop,Alabama,60,72,1,-12,2015-12-16
USC Upstate,Alabama-Birmingham,54,96,1,-42,2015-12-16
Northern Arizona,Arizona,37,92,1,-55,2015-12-16
Hardin-Simmons,Baylor,59,104,1,-45,2015-12-16
Citadel,Bethune-Cookman,99,87,0,12,2015-12-16
Johnson & Wales (NC),Campbell,53,87,1,-34,2015-12-16
Little Rock,Central Arkansas,77,54,0,23,2015-12-16
South Carolina State,Duquesne,68,83,1,-15,2015-12-16
UNC Wilmington,East Carolina,73,78,1,-5,2015-12-16
Alabama State,Elon,74,91,1,-17,2015-12-16
Mississippi State,Florida State,66,90,1,-24,2015-12-16
Cal State Bakersfield,Fresno State,68,76,1,-8,2015-12-16
Bluefield College (VA),Furman,46,94,1,-48,2015-12-16
North Carolina Central,Houston,65,73,1,-8,2015-12-16
Illinois State,UIC,72,60,0,12,2015-12-16
Illinois-Springfield,Indiana State,60,75,1,-15,2015-12-16
Texas Southern,Iona,73,83,1,-10,2015-12-16
Gardner-Webb,LSU,57,78,1,-21,2015-12-16
Kennesaw State,Louisville,57,94,1,-37,2015-12-16
Cleveland State,Loyola (IL),60,54,0,6,2015-12-16
New Orleans,UMass,95,103,1,-8,2015-12-16
Louisiana State-Alexandria,McNeese State,72,77,1,-5,2015-12-16
Chicago State,Minnesota,52,70,1,-18,2015-12-16
Oral Roberts,Missouri State,66,85,1,-19,2015-12-16
Simpson,Omaha,71,81,1,-10,2015-12-16
Arizona State,UNLV,66,56,0,10,2015-12-16
New Mexico State,New Mexico,61,79,1,-18,2015-12-16
Tulane,UNC,72,96,1,-24,2015-12-16
High Point,NC State,73,76,1,-3,2015-12-16
Montana State,North Dakota State,64,73,1,-9,2015-12-16
Austin Peay,North Florida,70,80,1,-10,2015-12-16
Denver,Northern Colorado,81,77,0,4,2015-12-16
Northern Illinois,Ohio State,54,67,1,-13,2015-12-16
Texas State,Prairie View,62,44,0,18,2015-12-16
Old Dominion,Richmond,61,77,1,-16,2015-12-16
UT-Martin,Saint Louis,82,76,0,6,2015-12-16
Southern Utah,Saint Mary's,36,92,1,-56,2015-12-16
Jacksonville,South Florida,75,88,1,-13,2015-12-16
Nicholls State,SMU,42,86,1,-44,2015-12-16
Albany State (GA),Stetson,69,95,1,-26,2015-12-16
Florida Atlantic,Tennessee,62,81,1,-19,2015-12-16
East Central,UTSA,61,75,1,-14,2015-12-16
South Dakota State,Texas Tech,67,79,1,-12,2015-12-16
Savannah State,Utah,53,99,1,-46,2015-12-16
UCSB,Vermont,68,75,1,-7,2015-12-16
Alabama A&M,Western Kentucky,70,79,1,-9,2015-12-16
Stony Brook,American,86,68,0,18,2015-12-17
Maryville (MO),Bradley,53,61,1,-8,2015-12-17
Norfolk State,Evansville,70,84,1,-14,2015-12-17
Belmont,Middle Tennessee,62,83,1,-21,2015-12-17
South Dakota,Milwaukee,92,91,0,1,2015-12-17
Grambling,North Carolina A&T,47,61,1,-14,2015-12-17
Valley City State,North Dakota,59,80,1,-21,2015-12-17
Mississippi Valley State,North Texas,74,87,1,-13,2015-12-17
Jackson State,Ohio,67,72,1,-5,2015-12-17
Troy,Paine,85,77,0,8,2015-12-17
Cal State Northridge,Portland State,77,71,0,6,2015-12-17
Liberty,Princeton,72,77,1,-5,2015-12-17
St. Thomas (TX),Rice,54,67,1,-13,2015-12-17
Lehigh,Robert Morris,67,69,1,-2,2015-12-17
Northwest Indian College,Seattle,36,98,1,-62,2015-12-17
Cal Poly,USC,82,101,1,-19,2015-12-17
Hampton,SMU,72,105,1,-33,2015-12-17
Lipscomb,Tennessee State,86,89,1,-3,2015-12-17
Marshall,West Virginia,68,86,1,-18,2015-12-17
Charleston Southern,Wright State,65,71,1,-6,2015-12-17
UC-Riverside,Abilene Christian,60,56,0,4,2015-12-18
Central Michigan,BYU,85,98,1,-13,2015-12-18
Chapman,UC-Irvine,51,65,1,-14,2015-12-18
UMass-Lowell,Central Connecticut,79,83,1,-4,2015-12-18
Kennesaw State,Chattanooga,66,78,1,-12,2015-12-18
South Carolina,Clemson,65,59,0,6,2015-12-18
Nicholls State,Colorado,68,85,1,-17,2015-12-18
Eastern Kentucky,ETSU,81,87,1,-6,2015-12-18
Wagner,Fairfield,76,64,0,12,2015-12-18
Towson,Fairleigh Dickinson,68,69,1,-1,2015-12-18
Warren Wilson,Gardner-Webb,62,107,1,-45,2015-12-18
New Hope Christian,Idaho,54,127,1,-73,2015-12-18
Jarvis Christian,Lamar,56,80,1,-24,2015-12-18
Sam Houston State,LIU-Brooklyn,75,69,0,6,2015-12-18
Central Baptist,Louisiana-Monroe,76,101,1,-25,2015-12-18
Southern,Louisiana Tech,76,83,1,-7,2015-12-18
Jacksonville State,Loyola Marymount,60,77,1,-17,2015-12-18
Ole Miss,Memphis,85,79,0,6,2015-12-18
Southern Illinois,Murray State,88,73,0,15,2015-12-18
Santa Clara,Nevada,69,72,1,-3,2015-12-18
Maryland-Eastern Shore,Old Dominion,47,77,1,-30,2015-12-18
Long Beach State,Oregon,73,94,1,-21,2015-12-18
Cal State Fullerton,Oregon State,69,82,1,-13,2015-12-18
Louisiana,Pepperdine,59,79,1,-20,2015-12-18
Weber State,Portland,92,82,0,10,2015-12-18
South Alabama,Samford,72,70,0,2,2015-12-18
Grand Canyon,San Diego State,52,45,0,7,2015-12-18
Coppin State,San Francisco,93,96,1,-3,2015-12-18
Incarnate Word,St. John's (NY),73,51,0,22,2015-12-18
Arkansas State,UT-Martin,70,74,1,-4,2015-12-18
Miami (OH),Tennessee Tech,64,77,1,-13,2015-12-18
Coastal Carolina,Wake Forest,77,83,1,-6,2015-12-18
Texas State,Washington State,73,78,1,-5,2015-12-18
Mary Washington,William & Mary,64,94,1,-30,2015-12-18
Saint Francis (PA),Albany (NY),58,65,1,-7,2015-12-19
Charlotte,Appalachian State,82,66,0,16,2015-12-19
UNLV,Arizona,70,82,1,-12,2015-12-19
Houston Baptist,Arizona State,79,98,1,-19,2015-12-19
Mercer,Arkansas,69,66,0,3,2015-12-19
Delaware,Boston College,61,69,1,-8,2015-12-19
Montana State,Buffalo,73,80,1,-7,2015-12-19
Menlo,Cal State Bakersfield,50,82,1,-32,2015-12-19
Coppin State,California,51,84,1,-33,2015-12-19
Air Force,UC-Davis,67,60,0,7,2015-12-19
Citadel,Campbell,82,101,1,-19,2015-12-19
Boston University,Canisius,68,84,1,-16,2015-12-19
Western Illinois,Chicago State,70,77,1,-7,2015-12-19
Belmont,Cleveland State,65,67,1,-2,2015-12-19
Hampton,Colorado,53,95,1,-42,2015-12-19
Furman,Dayton,50,70,1,-20,2015-12-19
Northwestern,DePaul,78,70,0,8,2015-12-19
UCF,Detroit,89,95,1,-6,2015-12-19
Penn State,Drexel,63,57,0,6,2015-12-19
Utah,Duke,77,75,0,2,2015-12-19
Robert Morris,Duquesne,65,72,1,-7,2015-12-19
UNC Greensboro,Elon,69,79,1,-10,2015-12-19
Oklahoma State,Florida,70,72,1,-2,2015-12-19
South Dakota State,Florida Gulf Coast,56,52,0,4,2015-12-19
Florida Atlantic,Florida State,59,64,1,-5,2015-12-19
Maine,Fordham,53,70,1,-17,2015-12-19
Longwood,George Mason,70,75,1,-5,2015-12-19
St. Peter's,George Washington,74,87,1,-13,2015-12-19
UNC Asheville,Georgetown,79,73,0,6,2015-12-19
Georgia Tech,Georgia,61,75,1,-14,2015-12-19
Winthrop,Georgia Southern,88,81,0,7,2015-12-19
Tennessee,Gonzaga,79,86,1,-7,2015-12-19
Eastern Illinois,Houston,65,81,1,-16,2015-12-19
UMBC,Howard,93,103,1,-10,2015-12-19
South Dakota,Illinois,79,91,1,-12,2015-12-19
Drake,Iowa,64,70,1,-6,2015-12-19
Northern Iowa,Iowa State,81,79,0,2,2015-12-19
Stetson,Purdue-Fort Wayne,89,95,1,-6,2015-12-19
Southern Utah,IUPUI,68,82,1,-14,2015-12-19
Montana,Kansas,46,88,1,-42,2015-12-19
Colorado State,Kansas State,56,61,1,-5,2015-12-19
Mount St. Mary's,Lehigh,73,76,1,-3,2015-12-19
Oral Roberts,LSU,77,100,1,-23,2015-12-19
Western Kentucky,Louisville,56,78,1,-22,2015-12-19
UIC,Loyola (IL),47,64,1,-17,2015-12-19
Princeton,Maryland,61,82,1,-21,2015-12-19
College of Charleston,Miami (FL),63,85,1,-22,2015-12-19
Youngstown State,Michigan,46,105,1,-59,2015-12-19
Tulane,Mississippi State,59,69,1,-10,2015-12-19
NC State,Missouri,73,59,0,14,2015-12-19
Rockhurst,UMKC,60,71,1,-11,2015-12-19
Dartmouth,New Hampshire,56,76,1,-20,2015-12-19
Rice,New Mexico,90,89,0,1,2015-12-19
Florida A&M,North Florida,70,87,1,-17,2015-12-19
Michigan State,Northeastern,78,58,0,20,2015-12-19
Florida International,Northern Illinois,75,78,1,-3,2015-12-19
Southeast Missouri State,Northern Kentucky,69,79,1,-10,2015-12-19
Missouri Valley,Northwestern State,79,105,1,-26,2015-12-19
Indiana,Notre Dame,80,73,0,7,2015-12-19
Kentucky,Ohio State,67,74,1,-7,2015-12-19
Creighton,Oklahoma,74,87,1,-13,2015-12-19
Tulsa,Oregon State,71,76,1,-5,2015-12-19
Ursinus,Penn,66,73,1,-7,2015-12-19
Cal State Fullerton,Portland,60,65,1,-5,2015-12-19
Piedmont,Presbyterian,65,69,1,-4,2015-12-19
Rider,Providence,65,73,1,-8,2015-12-19
Butler,Purdue,74,68,0,6,2015-12-19
UNC Wilmington,Radford,67,69,1,-2,2015-12-19
Iona,Rhode Island,74,79,1,-5,2015-12-19
Illinois State,St. Joseph's,65,79,1,-14,2015-12-19
Indiana State,Saint Louis,76,68,0,8,2015-12-19
Wichita State,Seton Hall,76,80,1,-4,2015-12-19
Alabama-Birmingham,South Florida,79,68,0,11,2015-12-19
Georgia State,Southern Miss,66,46,0,20,2015-12-19
South Carolina State,St. Bonaventure,45,64,1,-19,2015-12-19
Texas,Stanford,75,73,0,2,2015-12-19
Our Lady of the Lake,Stephen F. Austin,56,95,1,-39,2015-12-19
Cornell,Syracuse,46,67,1,-21,2015-12-19
Delaware State,Temple,63,78,1,-15,2015-12-19
Alcorn State,Tennessee State,76,81,1,-5,2015-12-19
Baylor,Texas A&M,61,80,1,-19,2015-12-19
New Mexico State,UTEP,73,53,0,20,2015-12-19
