Road,Home,Road_score,Home_score,Home_w,margin,Date
LeTourneau,Stephen F. Austin,68,91,1,-23,2017-11-16
Brewton-Parker,Troy,71,106,1,-35,2017-11-16
Missouri,Utah,59,77,1,-18,2017-11-16
Tulsa,Western Michigan,81,74,0,7,2017-11-16
Xavier,Wisconsin,80,70,0,10,2017-11-16
Wofford,California,65,79,1,-14,2017-11-16
Providence,Washington,77,70,0,7,2017-11-16
Cal State Bakersfield,Arizona,59,91,1,-32,2017-11-16
South Carolina,UTEP,80,56,0,24,2017-11-17
Auburn,Temple,74,88,1,-14,2017-11-17
Bradley,Vermont,64,65,1,-1,2017-11-17
Mercer,Liberty,63,48,0,15,2017-11-17
Illinois State,Boise State,64,82,1,-18,2017-11-17
Indiana State,Old Dominion,44,62,1,-18,2017-11-17
Tulane,Colorado State,80,53,0,27,2017-11-17
Houston,Drexel,80,84,1,-4,2017-11-17
Coastal Carolina,UTSA,83,69,0,14,2017-11-17
Virginia,VCU,76,67,0,9,2017-11-17
Northern Kentucky,James Madison,87,78,0,9,2017-11-17
Savannah State,Louisiana,82,115,1,-33,2017-11-17
Virginia Tech,Washington,103,79,0,24,2017-11-17
Appalachian State,Western Michigan,67,86,1,-19,2017-11-17
Quinnipiac,Colorado,69,70,1,-1,2017-11-17
Florida International,Elon,87,95,1,-8,2017-11-17
Fordham,Florida State,43,67,1,-24,2017-11-17
Northeastern,Stanford,59,73,1,-14,2017-11-17
Alabama A&M,Alabama,67,104,1,-37,2017-11-17
Yale,Albany (NY),72,80,1,-8,2017-11-17
Stony Brook,Ball State,76,87,1,-11,2017-11-17
Coppin State,Cleveland State,56,80,1,-24,2017-11-17
Ohio,Dayton,65,79,1,-14,2017-11-17
Wesley,Delaware,78,93,1,-15,2017-11-17
Southern,Duke,61,78,1,-17,2017-11-17
Central Connecticut,East Carolina,79,68,0,11,2017-11-17
McMurry,Incarnate Word,49,88,1,-39,2017-11-17
ETSU,Kentucky,61,78,1,-17,2017-11-17
Siena,Lehigh,90,91,1,-1,2017-11-17
Omaha,Louisville,78,87,1,-9,2017-11-17
Towson,Loyola (MD),95,72,0,23,2017-11-17
Georgia State,Ole Miss,72,77,1,-5,2017-11-17
Warren Wilson,North Carolina Central,76,101,1,-25,2017-11-17
Ferrum,UNC Greensboro,43,95,1,-52,2017-11-17
Rice,Northwestern State,87,65,0,22,2017-11-17
Columbia,Penn State,65,79,1,-14,2017-11-17
Providence,Saint Louis,90,63,0,27,2017-11-17
Iowa State,Tulsa,80,78,0,2,2017-11-17
Northern Arizona,Arizona State,62,97,1,-35,2017-11-17
Fresno State,Arkansas,75,83,1,-8,2017-11-17
Wake Forest,Drake,74,77,1,-3,2017-11-17
IUPUI,Eastern Illinois,79,80,1,-1,2017-11-17
Lakeland,Green Bay,27,98,1,-71,2017-11-17
DePaul,Illinois,73,82,1,-9,2017-11-17
Weber State,Iona,72,80,1,-8,2017-11-17
South Dakota State,Kansas,64,98,1,-34,2017-11-17
LIU-Brooklyn,Miami (OH),74,78,1,-4,2017-11-17
North Dakota State,Missouri State,57,54,0,3,2017-11-17
Spring Hill,Nicholls State,83,127,1,-44,2017-11-17
UCSB,Texas A&M,65,84,1,-19,2017-11-17
UNC Asheville,Vanderbilt,76,79,1,-3,2017-11-17
Lafayette,Villanova,57,104,1,-47,2017-11-17
Alcorn State,Baylor,61,78,1,-17,2017-11-17
Clemson,Hofstra,78,59,0,19,2017-11-17
UC-Irvine,Kansas State,49,71,1,-22,2017-11-17
Concordia-St. Paul,Milwaukee,69,55,0,14,2017-11-17
New Mexico,New Mexico State,56,75,1,-19,2017-11-17
South Carolina State,UCLA,68,96,1,-28,2017-11-17
Eastern Washington,UNLV,76,91,1,-15,2017-11-17
Northern Colorado,Pepperdine,84,82,0,2,2017-11-17
McNeese State,San Diego State,52,83,1,-31,2017-11-17
Sacramento State,San Francisco,56,69,1,-13,2017-11-17
Alabama State,Oregon,56,114,1,-58,2017-11-17
Penn St. - Brandywine,Penn,40,99,1,-59,2017-11-18
Bradley,UTSA,71,69,0,2,2017-11-18
Texas Tech,Boston College,75,64,0,11,2017-11-18
Maryland-Eastern Shore,Georgetown,57,83,1,-26,2017-11-18
Houston,Liberty,68,66,0,2,2017-11-18
Chicago State,Northern Iowa,44,82,1,-38,2017-11-18
Eureka,Central Michigan,68,103,1,-35,2017-11-18
Harvard,Manhattan,69,73,1,-4,2017-11-18
SIU-Edwardsville,Stetson,80,76,0,4,2017-11-18
Presbyterian,VMI,58,78,1,-20,2017-11-18
Bob Jones University,Wofford,65,96,1,-31,2017-11-18
Furman,Butler,65,82,1,-17,2017-11-18
William & Mary,UCF,64,75,1,-11,2017-11-18
Seattle,Detroit,102,71,0,31,2017-11-18
Howard,Eastern Michigan,66,76,1,-10,2017-11-18
Kean,Fairleigh Dickinson,55,94,1,-39,2017-11-18
Hampton,George Washington,57,65,1,-8,2017-11-18
Citadel,High Point,79,77,0,2,2017-11-18
La Salle,Northwestern,74,82,1,-8,2017-11-18
Charleston Southern,USC Upstate,82,72,0,10,2017-11-18
American,Wagner,70,71,1,-1,2017-11-18
Quinnipiac,Wake Forest,55,72,1,-17,2017-11-18
James Madison,Weber State,65,73,1,-8,2017-11-18
Warren Wilson,Gardner-Webb,81,119,1,-38,2017-11-18
Saint Francis (PA),Longwood,83,56,0,27,2017-11-18
Houston Baptist,Belmont,88,93,1,-5,2017-11-18
Navy,Bryant,79,71,0,8,2017-11-18
Elon,Concordia-St. Paul,84,62,0,22,2017-11-18
Binghamton,Evansville,61,66,1,-5,2017-11-18
Purdue-Fort Wayne,UIC,67,51,0,16,2017-11-18
Florida A&M,Mississippi State,48,79,1,-31,2017-11-18
North Florida,Mount St. Mary's,81,84,1,-3,2017-11-18
NJIT,Seton Hall,53,82,1,-29,2017-11-18
Jackson State,St. Bonaventure,58,72,1,-14,2017-11-18
Middle Tennessee,Tennessee State,75,65,0,10,2017-11-18
Idaho State,Washington State,62,83,1,-21,2017-11-18
Central Pennsylvania College,Winthrop,65,106,1,-41,2017-11-18
Bethesda University (CA),Cal State Fullerton,35,77,1,-42,2017-11-18
Vermont,Coastal Carolina,80,67,0,13,2017-11-18
South Alabama,Maine,68,46,0,22,2017-11-18
Howard Payne,Stephen F. Austin,64,118,1,-54,2017-11-18
Lipscomb,Texas,57,80,1,-23,2017-11-18
Texas-Rio Grande Valley,Texas State,58,75,1,-17,2017-11-18
UC-Davis,Utah Valley,71,80,1,-9,2017-11-18
Florida Gulf Coast,Bowling Green State,80,83,1,-3,2017-11-18
Mercer,Drexel,78,59,0,19,2017-11-18
Cal State Northridge,George Mason,73,78,1,-5,2017-11-18
North Carolina A&T,Jacksonville,90,82,0,8,2017-11-18
Hartford,LIU-Brooklyn,84,86,1,-2,2017-11-18
Florida International,Milwaukee,51,66,1,-15,2017-11-18
UT-Martin,Akron,59,76,1,-17,2017-11-18
Portland State,UC-Riverside,94,82,0,12,2017-11-18
Youngstown State,Canisius,84,104,1,-20,2017-11-18
College of Charleston,Charlotte,81,72,0,9,2017-11-18
Army,Marist,94,73,0,21,2017-11-18
Campbell,UNC Wilmington,84,88,1,-4,2017-11-18
Fairfield,Purdue,64,106,1,-42,2017-11-18
St. Peter's,Sacred Heart,70,61,0,9,2017-11-18
Princeton,St. Joseph's,58,71,1,-13,2017-11-18
Texas Southern,Syracuse,67,80,1,-13,2017-11-18
Kennesaw State,Tennessee Tech,68,82,1,-14,2017-11-18
Oakland,Toledo,74,87,1,-13,2017-11-18
Morgan State,West Virginia,48,111,1,-63,2017-11-18
Murray State,Wright State,80,61,0,19,2017-11-18
Colorado,Drake,86,81,0,5,2017-11-18
Northern Kentucky,Iona,85,72,0,13,2017-11-18
Montana State,Louisiana Tech,58,71,1,-13,2017-11-18
Bucknell,Maryland,78,80,1,-2,2017-11-18
Grambling,South Dakota,55,84,1,-29,2017-11-18
Illinois-Springfield,Southern Illinois,64,69,1,-5,2017-11-18
Arkansas-Pine Bluff,SMU,37,72,1,-35,2017-11-18
Calvary,Western Illinois,25,102,1,-77,2017-11-18
Texas-Arlington,BYU,89,75,0,14,2017-11-18
Little Rock,Grand Canyon,51,76,1,-25,2017-11-18
Utah State,Gonzaga,66,79,1,-13,2017-11-18
Sam Houston State,Idaho,54,63,1,-9,2017-11-18
Nevada,Pacific,89,74,0,15,2017-11-18
Norfolk State,San Diego,62,71,1,-9,2017-11-18
Cal Poly,Santa Clara,63,59,0,4,2017-11-18
Long Beach State,Oregon State,81,89,1,-8,2017-11-18
UTEP,Appalachian State,72,76,1,-4,2017-11-19
James Madison,UTSA,77,90,1,-13,2017-11-19
Quinnipiac,Liberty,72,84,1,-12,2017-11-19
Sacred Heart,Maine,69,68,0,1,2017-11-19
Niagara,UMass,76,101,1,-25,2017-11-19
Coppin State,Rutgers,39,64,1,-25,2017-11-19
Texas A&M-Corpus Christi,Georgia,65,68,1,-3,2017-11-19
Cornell,UMass-Lowell,78,98,1,-20,2017-11-19
Indiana State,Ohio,94,96,1,-2,2017-11-19
Holy Cross,Rhode Island,66,88,1,-22,2017-11-19
Brown,St. Francis (NY),74,77,1,-3,2017-11-19
Monmouth,Virginia,53,73,1,-20,2017-11-19
UC-Irvine,Arizona State,78,99,1,-21,2017-11-19
Seattle,Belmont,77,90,1,-13,2017-11-19
Weber State,Bradley,64,70,1,-6,2017-11-19
Alcorn State,Central Arkansas,76,102,1,-26,2017-11-19
UMBC,Colgate,88,93,1,-5,2017-11-19
Concordia-St. Paul,Florida International,67,77,1,-10,2017-11-19
Bethune-Cookman,Georgia Tech,62,65,1,-3,2017-11-19
Eastern,Lehigh,70,95,1,-25,2017-11-19
North Dakota,Nebraska,70,92,1,-22,2017-11-19
Northeastern,Ohio State,55,80,1,-25,2017-11-19
Houston,Wake Forest,78,73,0,5,2017-11-19
South Carolina,Western Michigan,79,66,0,13,2017-11-19
North Florida,Wofford,83,86,1,-3,2017-11-19
Curry,Yale,42,107,1,-65,2017-11-19
UNC Asheville,Austin Peay,82,79,0,3,2017-11-19
Old Dominion,Dayton,75,67,0,8,2017-11-19
Mississippi Valley State,Kent State,67,80,1,-13,2017-11-19
Boston College,La Salle,82,61,0,21,2017-11-19
Samford,Loyola (IL),67,88,1,-21,2017-11-19
Houston Baptist,Detroit,109,116,1,-7,2017-11-19
Cal State Bakersfield,Lamar,85,73,0,12,2017-11-19
Stony Brook,Michigan State,71,93,1,-22,2017-11-19
Elon,Milwaukee,71,72,1,-1,2017-11-19
Western Carolina,Minnesota,64,92,1,-28,2017-11-19
Southern,North Carolina Central,67,80,1,-13,2017-11-19
Southeastern Louisiana,Valparaiso,50,83,1,-33,2017-11-19
Robert Morris,Duquesne,66,59,0,7,2017-11-19
Colorado State,Florida State,73,90,1,-17,2017-11-19
Marshall,Illinois,74,91,1,-17,2017-11-19
Coastal Carolina,Iona,89,84,0,5,2017-11-19
Texas Tech,Northwestern,85,49,0,36,2017-11-19
Illinois State,Tulsa,84,68,0,16,2017-11-19
Boston University,UConn,66,85,1,-19,2017-11-19
Drexel,Drake,88,90,1,-2,2017-11-19
New Hampshire,Florida,63,70,1,-7,2017-11-19
South Florida,Indiana,53,70,1,-17,2017-11-19
McNeese State,Loyola Marymount,86,92,1,-6,2017-11-19
Nicholls State,Western Kentucky,86,100,1,-14,2017-11-19
Tulane,Fordham,63,55,0,8,2017-11-19
Auburn,Hofstra,89,78,0,11,2017-11-19
Boise State,Iowa State,64,75,1,-11,2017-11-19
Mercer,Colorado,70,79,1,-9,2017-11-19
Oregon Tech,Portland,59,86,1,-27,2017-11-19
South Alabama,St. Peter's,54,49,0,5,2017-11-19
Saint Mary's,San Jose State,79,61,0,18,2017-11-19
USC,Vanderbilt,93,89,0,4,2017-11-19
Northern Kentucky,Vermont,64,66,1,-2,2017-11-19
Temple,Clemson,67,60,0,7,2017-11-19
Ball State,Oregon,71,95,1,-24,2017-11-19
Hartford,Miami (OH),68,58,0,10,2017-11-19
UMKC,Manhattan,74,63,0,11,2017-11-20
Toccoa Falls,Charleston Southern,36,107,1,-71,2017-11-20
Louisiana,Iowa,80,71,0,9,2017-11-20
Missouri State,Georgia Southern,73,74,1,-1,2017-11-20
Eastern Kentucky,Prairie View,70,80,1,-10,2017-11-20
Marquette,VCU,94,83,0,11,2017-11-20
South Dakota State,Wyoming,65,77,1,-12,2017-11-20
Wichita State,California,92,82,0,10,2017-11-20
Eastern Washington,Georgia State,50,68,1,-18,2017-11-20
Penn,Northern Illinois,93,80,0,13,2017-11-20
Alabama-Birmingham,Richmond,50,63,1,-13,2017-11-20
Jacksonville State,Savannah State,86,71,0,15,2017-11-20
Molloy,St. John's (NY),43,71,1,-28,2017-11-20
SUNY-Oneonta,Albany (NY),77,102,1,-25,2017-11-20
Lake Erie,Bowling Green State,106,109,1,-3,2017-11-20
Siena,Bucknell,92,115,1,-23,2017-11-20
Cincinnati,Buffalo,73,67,0,6,2017-11-20
Johnson & Wales (NC),Campbell,53,98,1,-45,2017-11-20
Presbyterian,Charlotte,74,83,1,-9,2017-11-20
Alabama State,Chattanooga,50,67,1,-17,2017-11-20
UCLA,Creighton,89,100,1,-11,2017-11-20
Furman,Duke,63,92,1,-29,2017-11-20
Cleveland State,East Carolina,69,72,1,-3,2017-11-20
Delaware State,ETSU,57,81,1,-24,2017-11-20
Albany State (GA),Florida A&M,59,77,1,-18,2017-11-20
Rider,George Washington,67,65,0,2,2017-11-20
Webber,Jacksonville,70,88,1,-18,2017-11-20
Jackson State,Maryland,45,76,1,-31,2017-11-20
Delaware,UNC Greensboro,66,79,1,-13,2017-11-20
Texas A&M,Oklahoma State,72,55,0,17,2017-11-20
Paine,USC Upstate,59,79,1,-20,2017-11-20
Maryland-Eastern Shore,St. Bonaventure,48,96,1,-48,2017-11-20
Ave Maria,Stetson,53,87,1,-34,2017-11-20
Oakland,Syracuse,50,74,1,-24,2017-11-20
Florida Atlantic,Towson,52,76,1,-24,2017-11-20
Long Beach State,West Virginia,62,91,1,-29,2017-11-20
Tiffin,Wright State,49,73,1,-24,2017-11-20
Lipscomb,Abilene Christian,75,67,0,8,2017-11-20
Howard,Arkansas State,78,92,1,-14,2017-11-20
Northern Arizona,Kansas State,58,80,1,-22,2017-11-20
Troy,Kentucky,62,70,1,-8,2017-11-20
Green Bay,Mississippi State,68,77,1,-9,2017-11-20
Emporia State,Missouri,62,67,1,-5,2017-11-20
Oral Roberts,Montana,64,69,1,-5,2017-11-20
Texas-Rio Grande Valley,North Texas,75,63,0,12,2017-11-20
Mount Marty,South Dakota,54,93,1,-39,2017-11-20
Blue Mountain College,Southern Miss,46,90,1,-44,2017-11-20
Eastern Oregon,Utah Valley,52,97,1,-45,2017-11-20
Hampton,Xavier,60,96,1,-36,2017-11-20
Arkansas-Pine Bluff,Air Force,47,57,1,-10,2017-11-20
Notre Dame,Chaminade,83,56,0,27,2017-11-20
Norfolk State,Grand Canyon,60,85,1,-25,2017-11-20
Penn State,Pitt,85,54,0,31,2017-11-20
Omaha,TCU,66,99,1,-33,2017-11-20
Baylor,Wisconsin,70,65,0,5,2017-11-20
Rice,UNLV,68,95,1,-27,2017-11-20
UCSB,Pepperdine,92,84,0,8,2017-11-20
Utah State,Portland State,79,83,1,-4,2017-11-20
Little Rock,San Diego,52,66,1,-14,2017-11-20
Eastern Illinois,San Diego State,63,94,1,-31,2017-11-20
Michigan,LSU,75,77,1,-2,2017-11-20
UNC,Stanford,96,72,0,24,2017-11-20
Ole Miss,Utah,74,83,1,-9,2017-11-21
Manhattan,Missouri State,65,69,1,-4,2017-11-21
Mars Hill,Winthrop,49,104,1,-55,2017-11-21
Montana State,Binghamton,74,64,0,10,2017-11-21
Iowa,South Dakota State,72,80,1,-8,2017-11-21
Northern Illinois,Florida Atlantic,67,77,1,-10,2017-11-21
Marquette,Wichita State,66,80,1,-14,2017-11-21
Louisiana,Wyoming,61,70,1,-9,2017-11-21
Southeast Missouri State,Cal State Northridge,74,59,0,15,2017-11-21
Pitt,Oklahoma State,67,73,1,-6,2017-11-21
VCU,California,83,69,0,14,2017-11-21
Brevard,Gardner-Webb,70,93,1,-23,2017-11-21
Delaware,North Carolina Wesleyan,88,70,0,18,2017-11-21
Savannah State,Alabama State,101,97,0,4,2017-11-21
Alabama-Birmingham,Buffalo,91,96,1,-5,2017-11-21
UMKC,Georgia Southern,75,78,1,-3,2017-11-21
Trinity Baptist,Citadel,66,116,1,-50,2017-11-21
Louisiana Tech,George Mason,77,64,0,13,2017-11-21
Penn State,Texas A&M,87,98,1,-11,2017-11-21
Columbia,Army,78,88,1,-10,2017-11-21
Grambling,Bethune-Cookman,78,87,1,-9,2017-11-21
Coppin State,Central Connecticut,71,74,1,-3,2017-11-21
Jacksonville State,Chattanooga,77,75,0,2,2017-11-21
Richmond,Cincinnati,48,75,1,-27,2017-11-21
Morehead State,IUPUI,61,67,1,-6,2017-11-21
Southeastern Louisiana,Kent State,70,66,0,4,2017-11-21
Southern Illinois,Louisville,42,84,1,-42,2017-11-21
Goucher,Loyola (MD),45,97,1,-52,2017-11-21
Western Carolina,UMass,76,85,1,-9,2017-11-21
Florida Gulf Coast,Middle Tennessee,72,85,1,-13,2017-11-21
Goldey-Beacom,Morgan State,67,82,1,-15,2017-11-21
York (PA),Mount St. Mary's,80,91,1,-11,2017-11-21
American,New Hampshire,74,70,0,4,2017-11-21
Mid-Atlantic Christian,North Carolina A&T,76,115,1,-39,2017-11-21
Longwood,UNC Greensboro,40,71,1,-31,2017-11-21
Edward Waters,North Florida,77,101,1,-24,2017-11-21
Bryant,Rutgers,54,83,1,-29,2017-11-21
Franciscan,Saint Francis (PA),54,96,1,-42,2017-11-21
Central Arkansas,South Carolina State,73,64,0,9,2017-11-21
Penn,Towson,71,79,1,-8,2017-11-21
Wisconsin,UCLA,70,72,1,-2,2017-11-21
Ohio Valley,VMI,66,81,1,-15,2017-11-21
Houston Baptist,Virginia Tech,73,99,1,-26,2017-11-21
Staten Island,Wagner,64,107,1,-43,2017-11-21
Shenandoah,William & Mary,54,103,1,-49,2017-11-21
Westminster,Youngstown State,83,91,1,-8,2017-11-21
Michigan,Chaminade,102,64,0,38,2017-11-21
East-West,Chicago State,65,113,1,-48,2017-11-21
Fresno State,Evansville,57,59,1,-2,2017-11-21
Methodist,High Point,63,99,1,-36,2017-11-21
Texas Southern,Kansas,71,114,1,-43,2017-11-21
Northwestern State,Louisiana-Monroe,76,61,0,15,2017-11-21
Mississippi Valley State,Loyola (IL),50,63,1,-13,2017-11-21
New Orleans,Memphis,52,63,1,-11,2017-11-21
Alabama A&M,Minnesota,57,100,1,-43,2017-11-21
Northland,North Dakota,48,79,1,-31,2017-11-21
Canisius,Tennessee State,52,60,1,-8,2017-11-21
Samford,Valparaiso,67,88,1,-21,2017-11-21
Pacific,Air Force,83,71,0,12,2017-11-21
Texas-Arlington,Alabama,76,77,1,-1,2017-11-21
Niagara,BYU,88,95,1,-7,2017-11-21
Tennessee Tech,New Mexico,104,96,0,8,2017-11-21
Northern New Mexico,Northern Colorado,60,99,1,-39,2017-11-21
Montana,UCSB,73,80,1,-7,2017-11-21
Baylor,Creighton,65,59,0,6,2017-11-21
Notre Dame,LSU,92,53,0,39,2017-11-21
Davidson,Nevada,68,81,1,-13,2017-11-21
Oral Roberts,Pepperdine,76,80,1,-4,2017-11-21
UC-Davis,Sacramento State,64,47,0,17,2017-11-21
Sonoma State,San Francisco,55,78,1,-23,2017-11-21
Benedictine,Southern Utah,68,85,1,-17,2017-11-21
Northern Illinois,Manhattan,70,68,0,2,2017-11-22
Iowa,Alabama-Birmingham,95,85,0,10,2017-11-22
Cal State Northridge,Binghamton,65,70,1,-5,2017-11-22
Tennessee,Purdue,78,75,0,3,2017-11-22
Yale,Alcorn State,87,73,0,14,2017-11-22
Florida Atlantic,Missouri State,60,71,1,-11,2017-11-22
Mitchell,Sacred Heart,60,84,1,-24,2017-11-22
South Dakota State,Buffalo,94,80,0,14,2017-11-22
California,Chaminade,72,96,1,-24,2017-11-22
Eastern Kentucky,Eastern Washington,62,83,1,-21,2017-11-22
Holy Cross,Fairleigh Dickinson,76,87,1,-11,2017-11-22
Kennesaw State,Florida State,79,98,1,-19,2017-11-22
Boston University,Maine,78,69,0,9,2017-11-22
Western Kentucky,Villanova,58,66,1,-8,2017-11-22
St. Andrews,Coastal Carolina,34,70,1,-36,2017-11-22
Longwood,Delaware,57,65,1,-8,2017-11-22
LIU-Brooklyn,UMass-Lowell,66,74,1,-8,2017-11-22
Southeast Missouri State,Montana State,82,88,1,-6,2017-11-22
Washington College,Navy,45,110,1,-65,2017-11-22
Bethel (TN),Austin Peay,58,90,1,-32,2017-11-22
Colgate,Boston College,79,83,1,-4,2017-11-22
College of Charleston,Cal Poly,68,73,1,-5,2017-11-22
Prairie View,Georgia State,71,56,0,15,2017-11-22
Appalachian State,James Madison,99,105,1,-6,2017-11-22
Champion Baptist,McNeese State,48,85,1,-37,2017-11-22
Kean,NJIT,63,116,1,-53,2017-11-22
Missouri-St. Louis,Indiana State,58,75,1,-17,2017-11-22
VCU,Michigan,60,68,1,-8,2017-11-22
Penn,UMKC,68,65,0,3,2017-11-22
Louisiana,Richmond,82,76,0,6,2017-11-22
Sam Houston State,Central Michigan,60,71,1,-11,2017-11-22
Fresno State,George Mason,79,73,0,6,2017-11-22
La Salle,Miami (FL),46,57,1,-11,2017-11-22
Brown,Stony Brook,64,77,1,-13,2017-11-22
Wofford,Texas Tech,56,79,1,-23,2017-11-22
Ball State,Bucknell,83,87,1,-4,2017-11-22
Wyoming,Cincinnati,53,78,1,-25,2017-11-22
Albany (NY),Dartmouth,91,73,0,18,2017-11-22
Troy,ETSU,73,65,0,8,2017-11-22
Radford,Elon,74,77,1,-3,2017-11-22
Towson,Georgia Southern,70,67,0,3,2017-11-22
Texas-Rio Grande Valley,Georgia Tech,68,78,1,-10,2017-11-22
Augustana (IL),Illinois,62,96,1,-34,2017-11-22
Arkansas State,Indiana,70,87,1,-17,2017-11-22
Monmouth,UNC Asheville,51,62,1,-11,2017-11-22
Arizona,NC State,84,90,1,-6,2017-11-22
Lafayette,Princeton,46,60,1,-14,2017-11-22
Belmont,Providence,65,66,1,-1,2017-11-22
Howard,South Florida,52,75,1,-23,2017-11-22
Toledo,Syracuse,64,72,1,-8,2017-11-22
Maine-Fort Kent,Vermont,54,90,1,-36,2017-11-22
Missouri S&T,Bradley,47,79,1,-32,2017-11-22
Loyola Marymount,Incarnate Word,91,87,0,4,2017-11-22
Purdue-Fort Wayne,Kentucky,67,86,1,-19,2017-11-22
Southern-New Orleans,Lamar,67,105,1,-38,2017-11-22
Marquette,LSU,94,84,0,10,2017-11-22
Evansville,Louisiana Tech,61,63,1,-2,2017-11-22
North Carolina Central,Marshall,84,92,1,-8,2017-11-22
Stephen F. Austin,Mississippi State,75,80,1,-5,2017-11-22
Florida A&M,North Dakota State,66,80,1,-14,2017-11-22
Rogers State,North Texas,74,86,1,-12,2017-11-22
Detroit,Saint Louis,72,70,0,2,2017-11-22
Stetson,South Alabama,81,77,0,4,2017-11-22
UT-Martin,Southern,66,69,1,-3,2017-11-22
Western Illinois,SIU-Edwardsville,69,67,0,2,2017-11-22
Miami (OH),Tulane,59,80,1,-21,2017-11-22
Santa Clara,Idaho,59,69,1,-10,2017-11-22
Quincy,Illinois State,57,86,1,-29,2017-11-22
Colorado State,New Mexico State,76,89,1,-13,2017-11-22
SMU,Northern Iowa,58,61,1,-3,2017-11-22
Texas State,Arkansas-Pine Bluff,71,54,0,17,2017-11-22
Western New Mexico,UC-Riverside,57,75,1,-18,2017-11-22
Wichita State,Notre Dame,66,67,1,-1,2017-11-22
Ole Miss,Rice,79,62,0,17,2017-11-22
Idaho State,San Jose State,54,62,1,-8,2017-11-22
Lehigh,USC,63,88,1,-25,2017-11-22
Cal State Bakersfield,Alaska-Anchorage,59,39,0,20,2017-11-22
Utah,UNLV,58,85,1,-27,2017-11-23
Missouri,Long Beach State,95,58,0,37,2017-11-23
Chicago State,UMBC,73,84,1,-11,2017-11-23
Villanova,Tennessee,85,76,0,9,2017-11-23
Portland,UNC,78,102,1,-24,2017-11-23
Hampton,Northern Arizona,76,66,0,10,2017-11-23
St. John's (NY),Oregon State,82,77,0,5,2017-11-23
Nicholls State,Presbyterian,76,64,0,12,2017-11-23
NC State,Northern Iowa,60,64,1,-4,2017-11-23
Portland State,Duke,81,99,1,-18,2017-11-23
Saint Mary's,Harvard,89,71,0,18,2017-11-23
Virginia,Vanderbilt,68,42,0,26,2017-11-23
Xavier,George Washington,83,64,0,19,2017-11-23
Arkansas,Oklahoma,92,83,0,9,2017-11-23
UCF,Nebraska,68,59,0,9,2017-11-23
Rhode Island,Seton Hall,75,74,0,1,2017-11-23
St. Joseph's,Washington State,71,75,1,-4,2017-11-23
Kansas State,Arizona State,90,92,1,-2,2017-11-23
Western Kentucky,Purdue,77,73,0,4,2017-11-23
Butler,Texas,48,61,1,-13,2017-11-23
West Virginia,Marist,84,78,0,6,2017-11-23
UConn,Oregon,71,63,0,8,2017-11-23
College of Charleston,Sam Houston State,59,49,0,10,2017-11-23
Arizona,SMU,60,66,1,-6,2017-11-23
Georgia,Cal State Fullerton,64,57,0,7,2017-11-23
UC-Irvine,Rider,82,90,1,-8,2017-11-23
Florida,Stanford,108,87,0,21,2017-11-23
Santa Clara,Alaska-Anchorage,73,78,1,-5,2017-11-23
Michigan State,DePaul,73,51,0,22,2017-11-23
Gonzaga,Ohio State,86,59,0,27,2017-11-23
San Diego State,Sacramento State,89,52,0,37,2017-11-24
Missouri,St. John's (NY),90,82,0,8,2017-11-24
Presbyterian,Chicago State,75,73,0,2,2017-11-24
UMass,Minnesota,51,69,1,-18,2017-11-24
Tennessee Tech,Omaha,86,85,0,1,2017-11-24
Villanova,Northern Iowa,64,50,0,14,2017-11-24
Arkansas State,South Florida,61,72,1,-11,2017-11-24
Furman,New Hampshire,78,64,0,14,2017-11-24
Long Beach State,Oregon State,74,69,0,5,2017-11-24
East Carolina,Rutgers,47,61,1,-14,2017-11-24
Saint Mary's,Washington State,79,84,1,-5,2017-11-24
BYU,Alabama,59,71,1,-12,2017-11-24
Northern Arizona,UC-Irvine,71,77,1,-6,2017-11-24
Abilene Christian,Campbell,85,80,0,5,2017-11-24
Maryland-Eastern Shore,Jackson State,66,63,0,3,2017-11-24
Nicholls State,UMBC,88,89,1,-1,2017-11-24
Tennessee,NC State,67,58,0,9,2017-11-24
Southeastern Louisiana,Samford,77,71,0,6,2017-11-24
UNC,Arkansas,87,68,0,19,2017-11-24
Portland State,Butler,69,71,1,-2,2017-11-24
Texas Southern,Clemson,77,84,1,-7,2017-11-24
Bryant,Hartford,78,73,0,5,2017-11-24
Spring Hill,New Orleans,67,74,1,-7,2017-11-24
Utah State,Northeastern,71,67,0,4,2017-11-24
Oral Roberts,Penn State,48,86,1,-38,2017-11-24
Seattle,Washington,84,89,1,-5,2017-11-24
Toledo,Cornell,77,80,1,-3,2017-11-24
Jacksonville,Fairfield,92,84,0,8,2017-11-24
North Texas,Georgia Tech,49,63,1,-14,2017-11-24
Eastern Michigan,Indiana,67,87,1,-20,2017-11-24
Alabama A&M,Niagara,74,96,1,-22,2017-11-24
Harvard,St. Joseph's,77,71,0,6,2017-11-24
Navy,St. Francis (NY),85,76,0,9,2017-11-24
Xavier,Arizona State,86,102,1,-16,2017-11-24
