Road,Home,Road_score,Home_score,Home_w,margin,Date
San Francisco,Pepperdine,77,53,0,24,2014-02-27
Siena,Quinnipiac,72,70,0,2,2014-02-27
Alabama-Birmingham,Rice,61,60,0,1,2014-02-27
Duquesne,Saint Louis,71,64,0,7,2014-02-27
Portland,Saint Mary's,61,70,1,-9,2014-02-27
Appalachian State,Samford,63,57,0,6,2014-02-27
Chicago State,Seattle,84,77,0,7,2014-02-27
Denver,South Dakota State,69,78,1,-9,2014-02-27
Austin Peay,Southeast Missouri State,80,83,1,-3,2014-02-27
Northwestern State,Southeastern Louisiana,88,83,0,5,2014-02-27
Oregon State,USC,76,66,0,10,2014-02-27
Florida International,Southern Miss,66,78,1,-12,2014-02-27
Bryant,St. Francis (NY),59,62,1,-3,2014-02-27
Murray State,UT-Martin,86,72,0,14,2014-02-27
Georgia State,Texas-Arlington,77,49,0,28,2014-02-27
Tulsa,UTEP,65,60,0,5,2014-02-27
North Texas,UTSA,71,62,0,9,2014-02-27
Western Kentucky,Texas State,51,50,0,1,2014-02-27
Little Rock,Troy,62,55,0,7,2014-02-27
Oregon,UCLA,87,83,0,4,2014-02-27
New Mexico State,Utah Valley,61,66,1,-5,2014-02-27
Stony Brook,Vermont,53,69,1,-16,2014-02-27
Saint Francis (PA),Wagner,45,74,1,-29,2014-02-27
Sacramento State,Weber State,67,79,1,-12,2014-02-27
Chattanooga,Western Carolina,83,81,0,2,2014-02-27
Purdue-Fort Wayne,Western Illinois,65,56,0,9,2014-02-27
Columbia,Dartmouth,84,72,0,12,2014-02-28
Marist,Fairfield,74,78,1,-4,2014-02-28
Cornell,Harvard,47,72,1,-25,2014-02-28
Campbell,High Point,53,56,1,-3,2014-02-28
Iona,Manhattan,77,80,1,-3,2014-02-28
Niagara,Monmouth,50,75,1,-25,2014-02-28
Brown,Penn,76,67,0,9,2014-02-28
Yale,Princeton,46,57,1,-11,2014-02-28
Canisius,Rider,79,66,0,13,2014-02-28
Providence,Seton Hall,74,69,0,5,2014-02-28
ETSU,USC Upstate,73,79,1,-6,2014-02-28
Washington State,Washington,49,72,1,-23,2014-02-28
UNLV,Air Force,93,67,0,26,2014-03-01
Bowling Green State,Akron,47,57,1,-10,2014-03-01
Auburn,Alabama,57,73,1,-16,2014-03-01
Southern,Alcorn State,67,54,0,13,2014-03-01
Bucknell,American,56,51,0,5,2014-03-01
California,Arizona State,60,78,1,-18,2014-03-01
Georgia,Arkansas,75,87,1,-12,2014-03-01
Arkansas State,Little Rock,67,74,1,-7,2014-03-01
Lafayette,Army,84,87,1,-3,2014-03-01
Central Michigan,Ball State,71,74,1,-3,2014-03-01
Texas Tech,Baylor,49,59,1,-10,2014-03-01
Miami (OH),Buffalo,55,78,1,-23,2014-03-01
New Mexico State,Cal State Bakersfield,72,57,0,15,2014-03-01
Long Beach State,Cal State Fullerton,76,84,1,-8,2014-03-01
UCSB,UC-Davis,67,54,0,13,2014-03-01
Cal Poly,UC-Irvine,48,55,1,-7,2014-03-01
Cal State Northridge,UC-Riverside,105,106,1,-1,2014-03-01
Lamar,Central Arkansas,69,76,1,-7,2014-03-01
Appalachian State,Chattanooga,44,63,1,-19,2014-03-01
Georgia Southern,Citadel,63,80,1,-17,2014-03-01
Charleston Southern,Coastal Carolina,61,63,1,-2,2014-03-01
Delaware,College of Charleston,89,86,0,3,2014-03-01
Cincinnati,UConn,45,51,1,-6,2014-03-01
Maryland-Eastern Shore,Coppin State,68,67,0,1,2014-03-01
Cornell,Dartmouth,78,87,1,-9,2014-03-01
UMass,Dayton,79,86,1,-7,2014-03-01
Howard,Delaware State,55,53,0,2,2014-03-01
Green Bay,Detroit,75,66,0,9,2014-03-01
Bradley,Drake,66,71,1,-5,2014-03-01
Tennessee State,Eastern Kentucky,66,70,1,-4,2014-03-01
Northern Illinois,Eastern Michigan,52,56,1,-4,2014-03-01
Davidson,Elon,86,69,0,17,2014-03-01
LSU,Florida,61,79,1,-18,2014-03-01
La Salle,Fordham,64,62,0,2,2014-03-01
San Diego State,Fresno State,82,67,0,15,2014-03-01
Arkansas-Pine Bluff,Grambling,61,52,0,9,2014-03-01
Chicago State,Grand Canyon,74,84,1,-10,2014-03-01
Norfolk State,Hampton,53,61,1,-8,2014-03-01
Columbia,Harvard,47,80,1,-33,2014-03-01
James Madison,Hofstra,71,82,1,-11,2014-03-01
Boston University,Holy Cross,68,64,0,4,2014-03-01
Sacramento State,Idaho State,67,80,1,-13,2014-03-01
Wright State,UIC,68,61,0,7,2014-03-01
Northern Iowa,Indiana State,71,69,0,2,2014-03-01
Mississippi Valley State,Jackson State,64,82,1,-18,2014-03-01
Belmont,Jacksonville State,76,53,0,23,2014-03-01
Iowa State,Kansas State,73,80,1,-7,2014-03-01
North Florida,Kennesaw State,87,77,0,10,2014-03-01
Colgate,Lehigh,74,57,0,17,2014-03-01
Radford,Liberty,87,83,0,4,2014-03-01
Stetson,Lipscomb,76,83,1,-7,2014-03-01
Bryant,LIU-Brooklyn,81,62,0,19,2014-03-01
VMI,Longwood,86,66,0,20,2014-03-01
Troy,Louisiana-Monroe,61,46,0,15,2014-03-01
Evansville,Loyola (IL),75,72,0,3,2014-03-01
San Francisco,Loyola Marymount,65,61,0,4,2014-03-01
Abilene Christian,McNeese State,91,95,1,-4,2014-03-01
Louisville,Memphis,66,72,1,-6,2014-03-01
Jacksonville,Mercer,55,69,1,-14,2014-03-01
Minnesota,Michigan,56,66,1,-10,2014-03-01
Illinois,Michigan State,53,46,0,7,2014-03-01
Rice,Middle Tennessee,41,65,1,-24,2014-03-01
Mississippi State,Missouri,66,85,1,-19,2014-03-01
Southern Utah,Montana,54,82,1,-28,2014-03-01
Tennessee Tech,Morehead State,91,84,0,7,2014-03-01
Bethune-Cookman,Morgan State,61,65,1,-4,2014-03-01
Saint Francis (PA),Mount St. Mary's,55,78,1,-23,2014-03-01
Loyola (MD),Navy,67,65,0,2,2014-03-01
Northwestern,Nebraska,47,54,1,-7,2014-03-01
Purdue-Fort Wayne,Omaha,96,95,0,1,2014-03-01
Northwestern State,New Orleans,84,71,0,13,2014-03-01
Incarnate Word,Nicholls State,69,67,0,2,2014-03-01
Gardner-Webb,UNC Asheville,71,83,1,-12,2014-03-01
Savannah State,North Carolina A&T,71,67,0,4,2014-03-01
South Carolina State,North Carolina Central,44,86,1,-42,2014-03-01
Miami (FL),NC State,85,70,0,15,2014-03-01
Eastern Washington,North Dakota,67,69,1,-2,2014-03-01
Denver,North Dakota State,68,78,1,-10,2014-03-01
Drexel,Northeastern,52,54,1,-2,2014-03-01
Portland State,Northern Colorado,77,68,0,9,2014-03-01
Florida Gulf Coast,Northern Kentucky,92,72,0,20,2014-03-01
Pitt,Notre Dame,85,81,0,4,2014-03-01
Kent State,Ohio,75,61,0,14,2014-03-01
Texas,Oklahoma,65,77,1,-12,2014-03-01
Kansas,Oklahoma State,65,72,1,-7,2014-03-01
Sam Houston State,Oral Roberts,73,80,1,-7,2014-03-01
Portland,Pacific,65,68,1,-3,2014-03-01
Yale,Penn,70,63,0,7,2014-03-01
Santa Clara,Pepperdine,86,78,0,8,2014-03-01
Alabama A&M,Prairie View,72,65,0,7,2014-03-01
Brown,Princeton,64,69,1,-5,2014-03-01
Richmond,Rhode Island,43,66,1,-23,2014-03-01
South Florida,Rutgers,73,74,1,-1,2014-03-01
Central Connecticut,Sacred Heart,73,70,0,3,2014-03-01
Gonzaga,Saint Mary's,75,47,0,28,2014-03-01
Western Carolina,Samford,86,93,1,-7,2014-03-01
BYU,San Diego,78,70,0,8,2014-03-01
Utah State,San Jose State,75,58,0,17,2014-03-01
Idaho,Seattle,68,76,1,-8,2014-03-01
Kentucky,South Carolina,67,72,1,-5,2014-03-01
South Dakota,South Dakota State,61,75,1,-14,2014-03-01
Murray State,Southeast Missouri State,115,118,1,-3,2014-03-01
Stephen F. Austin,Southeastern Louisiana,75,62,0,13,2014-03-01
Oregon,USC,78,63,0,15,2014-03-01
Illinois State,Southern Illinois,65,66,1,-1,2014-03-01
Eastern Illinois,SIU-Edwardsville,78,74,0,4,2014-03-01
UCF,SMU,55,70,1,-15,2014-03-01
St. Joseph's,St. Bonaventure,83,74,0,9,2014-03-01
Fairleigh Dickinson,St. Francis (NY),56,79,1,-23,2014-03-01
Houston,Temple,89,79,0,10,2014-03-01
Vanderbilt,Tennessee,38,76,1,-38,2014-03-01
Austin Peay,UT-Martin,88,85,0,3,2014-03-01
Ole Miss,Texas A&M,60,71,1,-11,2014-03-01
Houston Baptist,Texas A&M-Corpus Christi,45,65,1,-20,2014-03-01
Western Kentucky,Texas-Arlington,73,80,1,-7,2014-03-01
Alabama State,Texas Southern,66,86,1,-20,2014-03-01
Georgia State,Texas State,66,55,0,11,2014-03-01
Western Michigan,Toledo,85,96,1,-11,2014-03-01
William & Mary,Towson,68,70,1,-2,2014-03-01
Colorado,Utah,64,75,1,-11,2014-03-01
Texas-Rio Grande Valley,Utah Valley,42,45,1,-3,2014-03-01
Cleveland State,Valparaiso,63,52,0,11,2014-03-01
Syracuse,Virginia,56,75,1,-19,2014-03-01
Saint Louis,VCU,56,67,1,-11,2014-03-01
UNC,Virginia Tech,60,56,0,4,2014-03-01
Robert Morris,Wagner,48,59,1,-11,2014-03-01
Boston College,Wake Forest,80,72,0,8,2014-03-01
Northern Arizona,Weber State,73,71,0,2,2014-03-01
TCU,West Virginia,59,81,1,-22,2014-03-01
IUPUI,Western Illinois,70,75,1,-5,2014-03-01
Missouri State,Wichita State,45,68,1,-23,2014-03-01
Presbyterian,Winthrop,60,82,1,-22,2014-03-01
UNC Greensboro,Wofford,73,71,0,2,2014-03-01
Boise State,Wyoming,72,63,0,9,2014-03-01
Creighton,Xavier,69,75,1,-6,2014-03-01
Oakland,Youngstown State,87,81,0,6,2014-03-01
Louisiana Tech,Alabama-Birmingham,67,58,0,9,2014-03-02
Stanford,Arizona,66,79,1,-13,2014-03-02
Vermont,Binghamton,92,82,0,10,2014-03-02
Old Dominion,Charlotte,63,74,1,-11,2014-03-02
Maryland,Clemson,73,77,1,-4,2014-03-02
Southern Miss,Florida Atlantic,60,49,0,11,2014-03-02
Tulane,Florida International,47,73,1,-26,2014-03-02
Georgia Tech,Florida State,71,81,1,-10,2014-03-02
George Mason,George Washington,58,66,1,-8,2014-03-02
UMBC,Hartford,56,67,1,-11,2014-03-02
Ohio State,Indiana,64,72,1,-8,2014-03-02
Rider,Iona,81,97,1,-16,2014-03-02
Purdue,Iowa,76,83,1,-7,2014-03-02
South Alabama,Louisiana,76,102,1,-26,2014-03-02
New Hampshire,Maine,69,73,1,-4,2014-03-02
Canisius,Manhattan,63,68,1,-5,2014-03-02
Quinnipiac,Marist,72,103,1,-31,2014-03-02
East Carolina,Marshall,61,64,1,-3,2014-03-02
New Mexico,Nevada,72,58,0,14,2014-03-02
UTEP,North Texas,74,54,0,20,2014-03-02
Wisconsin,Penn State,71,66,0,5,2014-03-02
Niagara,St. Peter's,67,71,1,-4,2014-03-02
Monmouth,Siena,54,70,1,-16,2014-03-02
DePaul,St. John's (NY),64,72,1,-8,2014-03-02
Albany (NY),Stony Brook,68,73,1,-5,2014-03-02
UTSA,Tulsa,70,72,1,-2,2014-03-02
Oregon State,UCLA,69,74,1,-5,2014-03-02
Marquette,Villanova,56,73,1,-17,2014-03-02
Navy,Colgate,51,57,1,-6,2014-03-03
Howard,Coppin State,69,86,1,-17,2014-03-03
Mississippi Valley State,Grambling,70,72,1,-2,2014-03-03
Arkansas-Pine Bluff,Jackson State,66,59,0,7,2014-03-03
Lafayette,Loyola (MD),84,71,0,13,2014-03-03
Montana State,Montana,50,53,1,-3,2014-03-03
Florida A&M,Morgan State,78,73,0,5,2014-03-03
Maryland-Eastern Shore,Norfolk State,65,77,1,-12,2014-03-03
Notre Dame,UNC,61,63,1,-2,2014-03-03
South Carolina State,North Carolina A&T,60,62,1,-2,2014-03-03
Savannah State,North Carolina Central,57,64,1,-7,2014-03-03
Kansas State,Oklahoma State,61,77,1,-16,2014-03-03
NC State,Pitt,74,67,0,7,2014-03-03
Alabama State,Prairie View,90,87,0,3,2014-03-03
Xavier,Seton Hall,62,71,1,-9,2014-03-03
Alabama A&M,Texas Southern,58,79,1,-21,2014-03-03
Buffalo,Akron,71,83,1,-12,2014-03-04
Georgia State,Arkansas State,79,76,0,3,2014-03-04
Iowa State,Baylor,61,74,1,-13,2014-03-04
Florida State,Boston College,74,70,0,4,2014-03-04
Ohio,Bowling Green State,72,61,0,11,2014-03-04
Toledo,Central Michigan,73,69,0,4,2014-03-04
Miami (FL),Clemson,54,58,1,-4,2014-03-04
Lipscomb,ETSU,88,89,1,-1,2014-03-04
Ball State,Eastern Michigan,58,72,1,-14,2014-03-04
Stetson,Florida Gulf Coast,55,77,1,-22,2014-03-04
Creighton,Georgetown,63,75,1,-12,2014-03-04
South Florida,Houston,69,78,1,-9,2014-03-04
Michigan,Illinois,84,53,0,31,2014-03-04
Miami (OH),Kent State,73,61,0,12,2014-03-04
Alabama,Kentucky,48,55,1,-7,2014-03-04
Virginia Tech,Maryland,47,64,1,-17,2014-03-04
Jacksonville,Mercer,64,85,1,-21,2014-03-04
Detroit,Milwaukee,73,83,1,-10,2014-03-04
Northern Colorado,North Dakota,90,94,1,-4,2014-03-04
Youngstown State,Oakland,92,96,1,-4,2014-03-04
Arizona State,Oregon,78,85,1,-7,2014-03-04
Marquette,Providence,80,81,1,-1,2014-03-04
Florida,South Carolina,72,46,0,26,2014-03-04
North Florida,USC Upstate,74,80,1,-6,2014-03-04
Georgia Tech,Syracuse,67,62,0,5,2014-03-04
UCF,Temple,78,86,1,-8,2014-03-04
UIC,Valparaiso,63,73,1,-10,2014-03-04
Northern Illinois,Western Michigan,56,61,1,-5,2014-03-04
Colgate,American,50,59,1,-9,2014-03-05
Ole Miss,Arkansas,80,110,1,-30,2014-03-05
Tennessee,Auburn,82,54,0,28,2014-03-05
Nevada,Boise State,83,81,0,2,2014-03-05
Lafayette,Boston University,54,91,1,-37,2014-03-05
Saint Francis (PA),Bryant,55,54,0,1,2014-03-05
Army,Bucknell,72,71,0,1,2014-03-05
Utah,California,63,59,0,4,2014-03-05
Charleston Southern,Campbell,81,71,0,10,2014-03-05
San Jose State,Colorado State,66,78,1,-12,2014-03-05
Rutgers,UConn,63,69,1,-6,2014-03-05
UMass,Duquesne,78,74,0,4,2014-03-05
Southeast Missouri State,Eastern Illinois,79,61,0,18,2014-03-05
Longwood,Gardner-Webb,65,81,1,-16,2014-03-05
St. Joseph's,George Washington,71,76,1,-5,2014-03-05
Mississippi State,Georgia,45,66,1,-21,2014-03-05
Lehigh,Holy Cross,48,54,1,-6,2014-03-05
Nebraska,Indiana,70,60,0,10,2014-03-05
Texas Tech,Kansas,57,82,1,-25,2014-03-05
Winthrop,Liberty,77,65,0,12,2014-03-05
Texas A&M,Missouri,56,57,1,-1,2014-03-05
St. Francis (NY),Mount St. Mary's,71,72,1,-1,2014-03-05
San Diego State,UNLV,73,64,0,9,2014-03-05
Air Force,New Mexico,52,80,1,-28,2014-03-05
West Virginia,Oklahoma,62,72,1,-10,2014-03-05
Arizona,Oregon State,74,69,0,5,2014-03-05
Radford,Presbyterian,78,73,0,5,2014-03-05
Fordham,Rhode Island,65,77,1,-12,2014-03-05
Fairleigh Dickinson,Robert Morris,53,60,1,-7,2014-03-05
Dayton,Saint Louis,72,67,0,5,2014-03-05
Tennessee Tech,SIU-Edwardsville,74,67,0,7,2014-03-05
Louisville,SMU,84,71,0,13,2014-03-05
Colorado,Stanford,59,56,0,3,2014-03-05
TCU,Texas,54,66,1,-12,2014-03-05
Wyoming,Utah State,54,65,1,-11,2014-03-05
Central Connecticut,Wagner,59,83,1,-24,2014-03-05
Duke,Wake Forest,72,82,1,-10,2014-03-05
Purdue,Wisconsin,70,76,1,-6,2014-03-05
Jackson State,Alabama A&M,59,72,1,-13,2014-03-06
Middle Tennessee,Alabama-Birmingham,55,53,0,2,2014-03-06
Grambling,Alabama State,66,68,1,-2,2014-03-06
Texas Southern,Alcorn State,77,69,0,8,2014-03-06
Louisiana-Monroe,Arkansas State,58,64,1,-6,2014-03-06
Loyola (IL),Bradley,74,72,0,2,2014-03-06
UC-Irvine,Cal State Fullerton,62,44,0,18,2014-03-06
Long Beach State,Cal State Northridge,83,91,1,-8,2014-03-06
UC-Davis,UC-Riverside,65,78,1,-13,2014-03-06
Hawaii,UCSB,77,86,1,-9,2014-03-06
Idaho,Chicago State,79,76,0,3,2014-03-06
Memphis,Cincinnati,84,97,1,-13,2014-03-06
Butler,DePaul,79,46,0,33,2014-03-06
Evansville,Drake,69,61,0,8,2014-03-06
Southeast Missouri State,Eastern Kentucky,76,84,1,-8,2014-03-06
Idaho State,Eastern Washington,69,77,1,-8,2014-03-06
St. Peter's,Fairfield,65,62,0,3,2014-03-06
Bethune-Cookman,Florida A&M,70,68,0,2,2014-03-06
Florida International,Florida Atlantic,74,70,0,4,2014-03-06
ETSU,Florida Gulf Coast,64,69,1,-5,2014-03-06
North Carolina A&T,Hampton,71,89,1,-18,2014-03-06
Nicholls State,Houston Baptist,75,62,0,13,2014-03-06
Morgan State,Howard,68,66,0,2,2014-03-06
George Mason,La Salle,59,57,0,2,2014-03-06
New Orleans,Lamar,72,89,1,-17,2014-03-06
Portland,Loyola Marymount,64,67,1,-3,2014-03-06
Niagara,Marist,78,76,0,2,2014-03-06
Charlotte,Marshall,74,70,0,4,2014-03-06
Delaware State,Maryland-Eastern Shore,70,84,1,-14,2014-03-06
USC Upstate,Mercer,75,78,1,-3,2014-03-06
Iowa,Michigan State,76,86,1,-10,2014-03-06
Seattle,UMKC,73,82,1,-9,2014-03-06
Rider,Monmouth,71,60,0,11,2014-03-06
Tennessee Tech,Morehead State,61,76,1,-15,2014-03-06
Grand Canyon,New Mexico State,57,81,1,-24,2014-03-06
North Carolina Central,Norfolk State,76,70,0,6,2014-03-06
Tulsa,North Texas,79,68,0,11,2014-03-06
Montana State,Northern Arizona,48,61,1,-13,2014-03-06
Penn State,Northwestern,59,32,0,27,2014-03-06
Central Arkansas,Northwestern State,102,119,1,-17,2014-03-06
East Carolina,Old Dominion,47,68,1,-21,2014-03-06
Santa Clara,Pacific,81,64,0,17,2014-03-06
Weber State,Portland State,59,66,1,-7,2014-03-06
Louisiana Tech,Rice,70,48,0,22,2014-03-06
VCU,Richmond,56,50,0,6,2014-03-06
Montana,Sacramento State,70,55,0,15,2014-03-06
Southeastern Louisiana,Sam Houston State,54,71,1,-17,2014-03-06
South Carolina State,Savannah State,50,69,1,-19,2014-03-06
Texas State,South Alabama,53,63,1,-10,2014-03-06
Prairie View,Southern,59,91,1,-32,2014-03-06
North Dakota,Southern Utah,71,77,1,-6,2014-03-06
Oral Roberts,Stephen F. Austin,72,83,1,-11,2014-03-06
McNeese State,Texas A&M-Corpus Christi,51,67,1,-16,2014-03-06
UTEP,UTSA,61,51,0,10,2014-03-06
Texas-Arlington,Troy,87,86,0,1,2014-03-06
Southern Miss,Tulane,68,51,0,17,2014-03-06
LSU,Vanderbilt,57,51,0,6,2014-03-06
UCLA,Washington,91,82,0,9,2014-03-06
USC,Washington State,79,68,0,11,2014-03-06
Louisiana,Western Kentucky,72,75,1,-3,2014-03-06
Villanova,Xavier,77,70,0,7,2014-03-06
Kent State,Akron,54,58,1,-4,2014-03-07
Samford,Appalachian State,70,56,0,14,2014-03-07
Morehead State,Belmont,63,86,1,-23,2014-03-07
Dartmouth,Brown,75,68,0,7,2014-03-07
Houston,UCF,83,104,1,-21,2014-03-07
Western Michigan,Central Michigan,78,64,0,14,2014-03-07
UNC Greensboro,Citadel,76,86,1,-10,2014-03-07
Charleston Southern,Coastal Carolina,68,73,1,-5,2014-03-07
Penn,Columbia,55,74,1,-19,2014-03-07
Princeton,Cornell,91,51,0,40,2014-03-07
Murray State,Eastern Kentucky,83,86,1,-3,2014-03-07
Wichita State,Evansville,80,58,0,22,2014-03-07
Georgia Southern,Furman,65,50,0,15,2014-03-07
VMI,Gardner-Webb,90,77,0,13,2014-03-07
Winthrop,High Point,62,60,0,2,2014-03-07
UNC Wilmington,Hofstra,70,78,1,-8,2014-03-07
Missouri State,Illinois State,53,48,0,5,2014-03-07
Loyola (IL),Indiana State,62,75,1,-13,2014-03-07
Valparaiso,Milwaukee,57,74,1,-17,2014-03-07
Radford,UNC Asheville,87,96,1,-9,2014-03-07
Southern Illinois,Northern Iowa,63,58,0,5,2014-03-07
Wright State,Oakland,73,57,0,16,2014-03-07
Cal State Bakersfield,Utah Valley,55,64,1,-9,2014-03-07
Harvard,Yale,70,58,0,12,2014-03-07
Incarnate Word,Abilene Christian,59,56,0,3,2014-03-08
Boise State,Air Force,61,64,1,-3,2014-03-08
Arkansas,Alabama,58,83,1,-25,2014-03-08
Grambling,Alabama A&M,63,80,1,-17,2014-03-08
Jackson State,Alabama State,63,67,1,-4,2014-03-08
UMBC,Albany (NY),56,86,1,-30,2014-03-08
Prairie View,Alcorn State,62,64,1,-2,2014-03-08
Holy Cross,American,46,57,1,-11,2014-03-08
Louisiana-Monroe,Little Rock,66,65,0,1,2014-03-08
Mississippi Valley State,Arkansas-Pine Bluff,68,83,1,-15,2014-03-08
Louisiana,Arkansas State,77,76,0,1,2014-03-08
Eastern Kentucky,Belmont,79,73,0,6,2014-03-08
Hartford,Binghamton,69,42,0,27,2014-03-08
Army,Boston University,70,91,1,-21,2014-03-08
Loyola Marymount,BYU,74,85,1,-11,2014-03-08
Harvard,Brown,98,93,0,5,2014-03-08
Bowling Green State,Buffalo,65,88,1,-23,2014-03-08
Seton Hall,Butler,54,71,1,-17,2014-03-08
UCSB,Cal Poly,71,55,0,16,2014-03-08
Colorado,California,65,66,1,-1,2014-03-08
UC-Davis,UC-Irvine,46,74,1,-28,2014-03-08
Siena,Canisius,65,71,1,-6,2014-03-08
Georgia Southern,Chattanooga,62,55,0,7,2014-03-08
Seattle,Chicago State,53,67,1,-14,2014-03-08
Wofford,Citadel,68,51,0,17,2014-03-08
Pitt,Clemson,83,78,0,5,2014-03-08
Wright State,Cleveland State,68,63,0,5,2014-03-08
VMI,Coastal Carolina,62,66,1,-4,2014-03-08
William & Mary,College of Charleston,70,59,0,11,2014-03-08
Princeton,Columbia,74,64,0,10,2014-03-08
Penn,Cornell,69,65,0,4,2014-03-08
Providence,Creighton,73,88,1,-15,2014-03-08
Samford,Davidson,54,77,1,-23,2014-03-08
Richmond,Dayton,48,60,1,-12,2014-03-08
Hofstra,Delaware,76,87,1,-11,2014-03-08
Northeastern,Drexel,90,81,0,9,2014-03-08
UNC,Duke,81,93,1,-12,2014-03-08
Weber State,Eastern Washington,82,78,0,4,2014-03-08
Western Carolina,Elon,66,64,0,2,2014-03-08
Kentucky,Florida,65,84,1,-19,2014-03-08
George Washington,Fordham,70,67,0,3,2014-03-08
Duquesne,George Mason,81,69,0,12,2014-03-08
Western Kentucky,Georgia State,55,73,1,-18,2014-03-08
Virginia Tech,Georgia Tech,51,62,1,-11,2014-03-08
Santa Clara,Gonzaga,75,77,1,-2,2014-03-08
Milwaukee,Green Bay,73,66,0,7,2014-03-08
Cal State Fullerton,Hawaii,77,81,1,-4,2014-03-08
McNeese State,Houston Baptist,79,77,0,2,2014-03-08
Southern Illinois,Indiana State,59,62,1,-3,2014-03-08
Rider,Iona,71,94,1,-23,2014-03-08
Illinois,Iowa,66,63,0,3,2014-03-08
Oklahoma State,Iowa State,81,85,1,-4,2014-03-08
IUPUI,Purdue-Fort Wayne,47,85,1,-38,2014-03-08
Towson,James Madison,80,71,0,9,2014-03-08
Baylor,Kansas State,76,74,0,2,2014-03-08
Southeastern Louisiana,Lamar,71,62,0,9,2014-03-08
UC-Riverside,Long Beach State,67,74,1,-7,2014-03-08
Georgia,LSU,69,61,0,8,2014-03-08
UConn,Louisville,48,81,1,-33,2014-03-08
Stony Brook,Maine,80,54,0,26,2014-03-08
St. Peter's,Manhattan,58,72,1,-14,2014-03-08
St. John's (NY),Marquette,91,90,0,1,2014-03-08
SMU,Memphis,58,67,1,-9,2014-03-08
Wake Forest,Miami (FL),56,69,1,-13,2014-03-08
Ohio,Miami (OH),82,76,0,6,2014-03-08
Indiana,Michigan,80,84,1,-4,2014-03-08
Vanderbilt,Ole Miss,62,65,1,-3,2014-03-08
South Carolina,Mississippi State,74,62,0,12,2014-03-08
Idaho,UMKC,87,80,0,7,2014-03-08
Wichita State,Missouri State,67,42,0,25,2014-03-08
UNLV,Nevada,72,76,1,-4,2014-03-08
Vermont,New Hampshire,77,60,0,17,2014-03-08
Quinnipiac,Niagara,89,80,0,9,2014-03-08
Winthrop,UNC Asheville,80,79,0,1,2014-03-08
Montana,Northern Arizona,47,67,1,-20,2014-03-08
Ball State,Northern Illinois,56,70,1,-14,2014-03-08
Oral Roberts,Northwestern State,82,88,1,-6,2014-03-08
Arizona,Oregon,57,64,1,-7,2014-03-08
Arizona State,Oregon State,76,78,1,-2,2014-03-08
Saint Mary's,Pepperdine,80,69,0,11,2014-03-08
Idaho State,Portland State,74,78,1,-4,2014-03-08
Saint Francis (PA),Robert Morris,57,60,1,-3,2014-03-08
Cincinnati,Rutgers,70,66,0,4,2014-03-08
Montana State,Sacramento State,59,84,1,-25,2014-03-08
New Orleans,Sam Houston State,61,80,1,-19,2014-03-08
San Francisco,San Diego,69,60,0,9,2014-03-08
New Mexico,San Diego State,48,51,1,-3,2014-03-08
Fresno State,San Jose State,69,56,0,13,2014-03-08
Texas-Arlington,South Alabama,73,78,1,-5,2014-03-08
Temple,South Florida,66,65,0,1,2014-03-08
Texas Southern,Southern,67,64,0,3,2014-03-08
Northern Colorado,Southern Utah,77,52,0,25,2014-03-08
Utah,Stanford,60,61,1,-1,2014-03-08
Central Arkansas,Stephen F. Austin,61,85,1,-24,2014-03-08
Missouri,Tennessee,45,72,1,-27,2014-03-08
Auburn,Texas A&M,69,64,0,5,2014-03-08
Nicholls State,Texas A&M-Corpus Christi,44,58,1,-14,2014-03-08
Oklahoma,TCU,97,67,0,30,2014-03-08
Grand Canyon,Texas-Rio Grande Valley,79,78,0,1,2014-03-08
Texas,Texas Tech,53,59,1,-6,2014-03-08
Eastern Michigan,Toledo,66,77,1,-11,2014-03-08
Texas State,Troy,50,72,1,-22,2014-03-08
Georgetown,Villanova,59,77,1,-18,2014-03-08
St. Bonaventure,VCU,67,86,1,-19,2014-03-08
Mount St. Mary's,Wagner,77,72,0,5,2014-03-08
USC,Washington,75,82,1,-7,2014-03-08
UCLA,Washington State,55,73,1,-18,2014-03-08
Kansas,West Virginia,86,92,1,-6,2014-03-08
Colorado State,Wyoming,75,83,1,-8,2014-03-08
Dartmouth,Yale,69,61,0,8,2014-03-08
Vermont,Albany (NY),58,67,1,-9,2014-03-09
Iona,Canisius,75,72,0,3,2014-03-09
Winthrop,Coastal Carolina,61,76,1,-15,2014-03-09
Western Carolina,Davidson,99,97,0,2,2014-03-09
Northeastern,Delaware,74,87,1,-13,2014-03-09
South Dakota,Denver,55,71,1,-16,2014-03-09
Mercer,Florida Gulf Coast,68,60,0,8,2014-03-09
Syracuse,Florida State,74,58,0,16,2014-03-09
Wofford,Georgia Southern,71,57,0,14,2014-03-09
Stony Brook,Hartford,69,64,0,5,2014-03-09
Wichita State,Indiana State,83,69,0,14,2014-03-09
Quinnipiac,Manhattan,68,87,1,-19,2014-03-09
Virginia,Maryland,69,75,1,-6,2014-03-09
Saint Louis,UMass,64,62,0,2,2014-03-09
Penn State,Minnesota,63,81,1,-18,2014-03-09
Wisconsin,Nebraska,68,77,1,-9,2014-03-09
Boston College,NC State,68,78,1,-10,2014-03-09
Michigan State,Ohio State,67,69,1,-2,2014-03-09
Northwestern,Purdue,74,65,0,9,2014-03-09
La Salle,St. Joseph's,71,63,0,8,2014-03-09
