"Road","Home","Road_score","Home_score","Home_w","margin","Date"
"Miami (FL)","Penn",75,89,1,-14,2018-12-04
"Jacksonville","Presbyterian",94,88,0,6,2018-12-04
"Northeastern","Syracuse",49,72,1,-23,2018-12-04
"Central Michigan","Youngstown State",100,94,0,6,2018-12-04
"Campbell","Abilene Christian",68,83,1,-15,2018-12-04
"Georgia State","Alabama",83,80,0,3,2018-12-04
"North Alabama","Alabama-Birmingham",67,73,1,-6,2018-12-04
"Evansville","Arkansas State",77,87,1,-10,2018-12-04
"UNC Asheville","Auburn",41,67,1,-26,2018-12-04
"Lipscomb","Belmont",74,76,1,-2,2018-12-04
"Fontbonne","Eastern Illinois",37,90,1,-53,2018-12-04
"Centenary (LA)","Grambling",57,81,1,-24,2018-12-04
"Lamar","Houston",56,79,1,-23,2018-12-04
"Trinity (TX)","Incarnate Word",57,82,1,-25,2018-12-04
"Wofford","Kansas",47,72,1,-25,2018-12-04
"UTEP","Marquette",69,76,1,-7,2018-12-04
"McNeese State","Mississippi State",77,90,1,-13,2018-12-04
"Southeast Missouri State","Mississippi Valley State",77,57,0,20,2018-12-04
"Texas-Arlington","Missouri",45,65,1,-20,2018-12-04
"High Point","Valparaiso",55,53,0,2,2018-12-04
"South Dakota","Colorado",58,82,1,-24,2018-12-04
"South Dakota State","Memphis",80,88,1,-8,2018-12-04
"New Mexico","New Mexico State",65,100,1,-35,2018-12-04
"Michigan","Northwestern",62,60,0,2,2018-12-04
"Florida","West Virginia",66,56,0,10,2018-12-04
"UC-Merced","Cal State Bakersfield",53,67,1,-14,2018-12-04
"Bethune-Cookman","Saint Mary's",61,93,1,-32,2018-12-04
"Lafayette","UConn",63,90,1,-27,2018-12-05
"Mount St. Mary's","St. John's (NY)",71,85,1,-14,2018-12-05
"Ohio","Xavier",61,82,1,-21,2018-12-05
"Le Moyne","Buffalo",55,89,1,-34,2018-12-05
"Brown","Butler",55,70,1,-15,2018-12-05
"Robert Morris","Canisius",62,68,1,-6,2018-12-05
"Johnson & Wales (NC)","Citadel",93,127,1,-34,2018-12-05
"Bowling Green State","Cleveland State",64,82,1,-18,2018-12-05
"Hampton","Coastal Carolina",66,75,1,-9,2018-12-05
"Colgate","Columbia",64,62,0,2,2018-12-05
"Quinnipiac","Dartmouth",64,59,0,5,2018-12-05
"Navy","Delaware",80,65,0,15,2018-12-05
"Loyola (MD)","Drexel",86,95,1,-9,2018-12-05
"Hartford","Duke",54,84,1,-30,2018-12-05
"Marshall","Duquesne",82,93,1,-11,2018-12-05
"USC Upstate","Eastern Kentucky",77,79,1,-2,2018-12-05
"Mercer","Florida Atlantic",64,68,1,-4,2018-12-05
"Towson","George Washington",64,68,1,-4,2018-12-05
"Monmouth","Hofstra",73,75,1,-2,2018-12-05
"Ohio State","Illinois",77,67,0,10,2018-12-05
"Illinois State","UIC",75,94,1,-19,2018-12-05
"North Texas","Indiana State",80,69,0,11,2018-12-05
"Akron","Purdue-Fort Wayne",65,68,1,-3,2018-12-05
"Central Arkansas","Louisville",41,86,1,-45,2018-12-05
"Stony Brook","Manhattan",69,62,0,7,2018-12-05
"Binghamton","Morgan State",68,74,1,-6,2018-12-05
"Western Carolina","NC State",67,100,1,-33,2018-12-05
"William & Mary","Old Dominion",53,71,1,-18,2018-12-05
"St. Joseph's","Princeton",92,82,0,10,2018-12-05
"Coppin State","Richmond",47,82,1,-35,2018-12-05
"Siena","St. Bonaventure",40,82,1,-42,2018-12-05
"Western Illinois","Stetson",64,68,1,-4,2018-12-05
"Arkansas-Pine Bluff","Texas Tech",47,65,1,-18,2018-12-05
"Detroit","Toledo",57,101,1,-44,2018-12-05
"Middle Tennessee","Vanderbilt",51,79,1,-28,2018-12-05
"VMI","Virginia Tech",68,89,1,-21,2018-12-05
"Miami (OH)","Wright State",65,62,0,3,2018-12-05
"Lehigh","Yale",87,97,1,-10,2018-12-05
"Loyola (LA)","Louisiana",84,97,1,-13,2018-12-05
"Western Kentucky","Missouri State",78,84,1,-6,2018-12-05
"South Alabama","New Orleans",60,71,1,-11,2018-12-05
"UC-Davis","Northern Illinois",62,71,1,-9,2018-12-05
"Florida Gulf Coast","Oral Roberts",96,76,0,20,2018-12-05
"Saint Louis","Southern Illinois",56,61,1,-5,2018-12-05
"VCU","Texas",54,53,0,1,2018-12-05
"Texas State","Texas A&M-Corpus Christi",61,55,0,6,2018-12-05
"North Dakota","Texas-Rio Grande Valley",56,70,1,-14,2018-12-05
"UT-Martin","Tulane",74,87,1,-13,2018-12-05
"Oklahoma State","Tulsa",71,74,1,-3,2018-12-05
"Temple","Villanova",59,69,1,-10,2018-12-05
"Denver","Air Force",65,73,1,-8,2018-12-05
"Utah State","BYU",80,95,1,-15,2018-12-05
"Ball State","Loyola (IL)",75,69,0,6,2018-12-05
"Nebraska","Minnesota",78,85,1,-7,2018-12-05
"UNC Wilmington","UNC",69,97,1,-28,2018-12-05
"Idaho","Washington State",70,90,1,-20,2018-12-05
"South Carolina","Wyoming",64,73,1,-9,2018-12-05
"Loyola Marymount","Cal State Fullerton",59,49,0,10,2018-12-05
"Cal State San Marcos","Cal State Northridge",72,76,1,-4,2018-12-05
"UC-Irvine","California Baptist",69,66,0,3,2018-12-05
"Arkansas","Colorado State",98,74,0,24,2018-12-05
"Weber State","Fresno State",52,71,1,-19,2018-12-05
"Southern Utah","Long Beach State",71,82,1,-11,2018-12-05
"Texas-Permian Basin","Pacific",69,74,1,-5,2018-12-05
"Portland","Portland State",78,87,1,-9,2018-12-05
"San Diego","San Diego State",73,61,0,12,2018-12-05
"TCU","SMU",67,59,0,8,2018-12-05
"San Francisco","California",79,60,0,19,2018-12-05
"Washington","Gonzaga",79,81,1,-2,2018-12-05
"Bob Jones University","Gardner-Webb",37,105,1,-68,2018-12-06
"Oakland","Fairfield",87,86,0,1,2018-12-06
"Fort Valley State","Florida A&M",58,80,1,-22,2018-12-06
"Indiana-Kokomo","IUPUI",64,95,1,-31,2018-12-06
"Maryland","Purdue",60,62,1,-2,2018-12-06
"Voorhees","South Carolina State",69,90,1,-21,2018-12-06
"Warren Wilson","Tennessee Tech",60,118,1,-58,2018-12-06
"Charlotte","Wake Forest",56,80,1,-24,2018-12-06
"Kentucky Christian","Wofford",58,112,1,-54,2018-12-06
"Trinity Christian","Chicago State",82,84,1,-2,2018-12-06
"Iowa State","Iowa",84,98,1,-14,2018-12-06
"Drake","Milwaukee",75,61,0,14,2018-12-06
"Utah Valley","Arizona",69,80,1,-11,2018-12-06
"Pepperdine","UC-Riverside",71,75,1,-4,2018-12-06
"Bethune-Cookman","San Jose State",65,67,1,-2,2018-12-06
"Omaha","Seattle",71,90,1,-19,2018-12-06
"Bryant","Columbia",68,90,1,-22,2018-12-07
"UNC Greensboro","Elon",75,74,0,1,2018-12-07
"James Madison","George Mason",53,66,1,-13,2018-12-07
"Frostburg State","Longwood",65,68,1,-3,2018-12-07
"Maine-Fort Kent","UMass-Lowell",63,110,1,-47,2018-12-07
"Oral Roberts","Missouri",64,80,1,-16,2018-12-07
"UMass","Providence",79,78,0,1,2018-12-07
"New Mexico","Saint Mary's",60,85,1,-25,2018-12-07
"Louisiana Tech","Stephen F. Austin",96,93,0,3,2018-12-07
"Southern","South Dakota State",92,101,1,-9,2018-12-07
"TCU","USC",96,61,0,35,2018-12-07
"Idaho State","Santa Clara",68,66,0,2,2018-12-07
"Nevada","Arizona State",72,66,0,6,2018-12-07
"Schreiner","Abilene Christian",53,93,1,-40,2018-12-08
"Central State (OH)","Eastern Michigan",53,105,1,-52,2018-12-08
"Michigan State","Florida",63,59,0,4,2018-12-08
"South Carolina","Michigan",78,89,1,-11,2018-12-08
"DePaul","Northwestern",68,75,1,-7,2018-12-08
"Wichita State","Oklahoma",48,80,1,-32,2018-12-08
"Kentucky","Seton Hall",83,84,1,-1,2018-12-08
"Pitt","West Virginia",59,69,1,-10,2018-12-08
"Penn St.-Wilkes Barre","Central Connecticut",58,79,1,-21,2018-12-08
"Grambling","UCF",45,70,1,-25,2018-12-08
"Rhode Island","Holy Cross",79,63,0,16,2018-12-08
"Truman State","Indiana State",69,77,1,-8,2018-12-08
"Alabama-Birmingham","Memphis",76,94,1,-18,2018-12-08
"Western Carolina","UNC Asheville",71,59,0,12,2018-12-08
"LIU-Brooklyn","St. Peter's",74,58,0,16,2018-12-08
"Marist","Stetson",79,75,0,4,2018-12-08
"Morgan State","Towson",74,69,0,5,2018-12-08
"North Carolina Central","Appalachian State",73,82,1,-9,2018-12-08
"Loyola (MD)","Binghamton",83,65,0,18,2018-12-08
"Stony Brook","Brown",69,71,1,-2,2018-12-08
"Xavier","Cincinnati",47,62,1,-15,2018-12-08
"Maine","Dartmouth",52,78,1,-26,2018-12-08
"UMBC","Drexel",91,76,0,15,2018-12-08
"Rutgers","Fordham",70,78,1,-8,2018-12-08
"UNLV","Illinois",74,77,1,-3,2018-12-08
"Louisville","Indiana",67,68,1,-1,2018-12-08
"Toledo","Marshall",75,74,0,1,2018-12-08
"Purdue-Fort Wayne","Miami (OH)",79,85,1,-6,2018-12-08
"Dubuque","Northern Iowa",67,75,1,-8,2018-12-08
"Colgate","Penn State",65,76,1,-11,2018-12-08
"Lafayette","Quinnipiac",77,88,1,-11,2018-12-08
"UMKC","South Dakota",65,63,0,2,2018-12-08
"BYU","Utah",74,59,0,15,2018-12-08
"St. Joseph's","Villanova",58,70,1,-12,2018-12-08
"Western Michigan","Youngstown State",88,77,0,11,2018-12-08
"Western Kentucky","Arkansas",78,77,0,1,2018-12-08
"Johnson & Wales (NC)","Gardner-Webb",55,102,1,-47,2018-12-08
"Radford","Ohio",69,78,1,-9,2018-12-08
"Harris-Stowe","SIU-Edwardsville",87,92,1,-5,2018-12-08
"Georgetown","Syracuse",71,72,1,-1,2018-12-08
"Army","Air Force",66,61,0,5,2018-12-08
"Central Washington","Boise State",62,82,1,-20,2018-12-08
"Northern Illinois","Butler",68,95,1,-27,2018-12-08
"Southern Utah","Central Michigan",86,95,1,-9,2018-12-08
"Sam Houston State","Colorado State",65,71,1,-6,2018-12-08
"UT-Martin","ETSU",62,80,1,-18,2018-12-08
"Valparaiso","George Washington",82,79,0,3,2018-12-08
"William & Mary","Hampton",76,71,0,5,2018-12-08
"Rider","Hofstra",73,89,1,-16,2018-12-08
"American","Howard",83,85,1,-2,2018-12-08
"Wright State","Kent State",76,83,1,-7,2018-12-08
"Penn","La Salle",83,65,0,18,2018-12-08
"Loyola (IL)","Maryland",41,55,1,-14,2018-12-08
"Georgia Southern","Mercer",89,74,0,15,2018-12-08
"Arkansas State","Minnesota",56,72,1,-16,2018-12-08
"Clemson","Mississippi State",71,82,1,-11,2018-12-08
"Lehigh","Mount St. Mary's",85,78,0,7,2018-12-08
"St. Francis (NY)","NJIT",60,82,1,-22,2018-12-08
"Greensboro","North Carolina A&T",67,92,1,-25,2018-12-08
"Oakland","Northeastern",83,92,1,-9,2018-12-08
"Houston","Oklahoma State",63,53,0,10,2018-12-08
"Siena","Robert Morris",74,71,0,3,2018-12-08
"Tulane","South Alabama",60,81,1,-21,2018-12-08
"Furman","USC Upstate",74,60,0,14,2018-12-08
"Buffalo","St. Bonaventure",80,62,0,18,2018-12-08
"Mid-America Christian","UTSA",74,104,1,-30,2018-12-08
"Kansas State","Tulsa",46,47,1,-1,2018-12-08
"Weber State","Utah State",67,76,1,-9,2018-12-08
"Champion Baptist","Alcorn State",45,109,1,-64,2018-12-08
"Calvary","Austin Peay",33,116,1,-83,2018-12-08
"Jacksonville State","Delaware State",81,54,0,27,2018-12-08
"Yale","Duke",58,91,1,-33,2018-12-08
"Wisconsin","Marquette",69,74,1,-5,2018-12-08
"Houston Baptist","Texas State",80,90,1,-10,2018-12-08
"Central Arkansas","Little Rock",85,82,0,3,2018-12-08
"Green Bay","Bowling Green State",68,97,1,-29,2018-12-08
"UIC","Colorado",72,84,1,-12,2018-12-08
"Florida State","UConn",79,71,0,8,2018-12-08
"Northern Kentucky","Eastern Kentucky",74,76,1,-2,2018-12-08
"Middle Georgia State","Jacksonville",57,100,1,-43,2018-12-08
"Creighton","Nebraska",75,94,1,-19,2018-12-08
"Texas-Arlington","North Texas",61,63,1,-2,2018-12-08
"Monmouth","Albany (NY)",63,82,1,-19,2018-12-08
"Long Beach State","Fresno State",71,92,1,-21,2018-12-08
"Southern Illinois","Southeast Missouri State",83,73,0,10,2018-12-08
"Harvard","Vermont",65,71,1,-6,2018-12-08
"Dayton","Auburn",72,82,1,-10,2018-12-08
"Ole Miss","Illinois State",81,74,0,7,2018-12-08
"New Mexico State","Kansas",60,63,1,-3,2018-12-08
"Murray State","Middle Tennessee",64,42,0,22,2018-12-08
"Eastern Washington","North Dakota State",67,74,1,-7,2018-12-08
"Utah Valley","Northern Arizona",98,78,0,20,2018-12-08
"Omaha","Oregon",61,84,1,-23,2018-12-08
"Concordia (TX)","Texas Southern",70,107,1,-37,2018-12-08
"Eastern Illinois","Western Illinois",74,67,0,7,2018-12-08
"Bethune-Cookman","Cal Poly",78,80,1,-2,2018-12-08
"San Diego State","California",83,89,1,-6,2018-12-08
"Cal Tech","California Baptist",48,87,1,-39,2018-12-08
"Montana","UC-Irvine",51,60,1,-9,2018-12-08
"Arkansas-Pine Bluff","UCSB",45,55,1,-10,2018-12-08
"Cal State Bakersfield","Idaho",73,67,0,6,2018-12-08
"Jackson State","Pepperdine",66,69,1,-3,2018-12-08
"Sacramento State","Portland",67,76,1,-9,2018-12-08
"Notre Dame","UCLA",62,65,1,-3,2018-12-08
"Hawaii-Hilo","Hawaii",75,82,1,-7,2018-12-08
"Columbia","Iona",74,71,0,3,2018-12-09
"New Hampshire","Niagara",67,71,1,-4,2018-12-09
"Arizona","Alabama",73,76,1,-3,2018-12-09
"VMI","Chattanooga",65,83,1,-18,2018-12-09
"Notre Dame (CA)","Cleveland State",56,77,1,-21,2018-12-09
"Longwood","Duquesne",71,80,1,-9,2018-12-09
"Fairfield","Old Dominion",69,79,1,-10,2018-12-09
"Princeton","St. John's (NY)",74,89,1,-15,2018-12-09
"VCU","Virginia",49,57,1,-8,2018-12-09
"South Carolina State","Virginia Tech",44,81,1,-37,2018-12-09
"Georgia College","College of Charleston",69,87,1,-18,2018-12-09
"Saint Francis (PA)","Delaware",83,88,1,-5,2018-12-09
"Florida A&M","Georgia Tech",40,73,1,-33,2018-12-09
"Navy","Lipscomb",81,107,1,-26,2018-12-09
"Incarnate Word","LSU",50,91,1,-41,2018-12-09
"New Rochelle","Wagner",57,105,1,-48,2018-12-09
"Coastal Carolina","Wofford",71,82,1,-11,2018-12-09
"Tennessee State","Coppin State",64,55,0,9,2018-12-09
"Western State","Denver",69,93,1,-24,2018-12-09
"Ball State","Evansville",77,89,1,-12,2018-12-09
"Tennessee","Gonzaga",76,73,0,3,2018-12-09
"Oregon State","Saint Louis",61,65,1,-4,2018-12-09
"Hiwassee","Tennessee Tech",60,97,1,-37,2018-12-09
"Fisk","Alcorn State",45,75,1,-30,2018-12-09
"Milwaukee","North Dakota",72,83,1,-11,2018-12-09
"Cal State Northridge","San Diego",68,82,1,-14,2018-12-09
"Samford","Alabama A&M",77,59,0,18,2018-12-09
"Nevada","Grand Canyon",74,66,0,8,2018-12-09
"Sonoma State","Santa Clara",54,82,1,-28,2018-12-09
"Southern","Iowa State",65,101,1,-36,2018-12-09
"Purdue","Texas",68,72,1,-4,2018-12-09
"Montana State","Washington State",95,90,0,5,2018-12-09
"Seattle","Washington",62,70,1,-8,2018-12-09
"Sacred Heart","Dartmouth",73,82,1,-9,2018-12-10
"Maine-Machias","Maine",43,98,1,-55,2018-12-10
"Hofstra","Manhattan",80,50,0,30,2018-12-10
"Morehead State","Marshall",64,76,1,-12,2018-12-10
"Champion Baptist","Arkansas-Pine Bluff",51,84,1,-33,2018-12-10
"Long Beach State","Pacific",68,74,1,-6,2018-12-10
"Cal State Fullerton","Saint Mary's",66,81,1,-15,2018-12-10
"Millsaps","Southern Miss",47,81,1,-34,2018-12-11
"South Carolina State","Liberty",55,79,1,-24,2018-12-11
"Miles","Little Rock",47,67,1,-20,2018-12-11
"Georgia Southern","UCF",88,95,1,-7,2018-12-11
"Charleston Southern","Furman",69,77,1,-8,2018-12-11
"Mississippi Valley State","Louisiana Tech",80,96,1,-16,2018-12-11
"Loyola (MD)","Maryland",71,94,1,-23,2018-12-11
"Towson","UMBC",80,76,0,4,2018-12-11
"Villanova","Penn",75,78,1,-3,2018-12-11
"UMass-Lowell","St. Francis (NY)",69,75,1,-6,2018-12-11
"Albany (NY)","Yale",63,71,1,-8,2018-12-11
"NJIT","Fordham",53,50,0,3,2018-12-11
"Wisconsin-Stout","Green Bay",46,112,1,-66,2018-12-11
"Fisk","Jackson State",56,77,1,-21,2018-12-11
"Prairie View","Louisiana",90,122,1,-32,2018-12-11
"Grambling","Louisiana-Monroe",67,72,1,-5,2018-12-11
"Savannah State","South Dakota State",72,139,1,-67,2018-12-11
"North Florida","Minnesota",71,80,1,-9,2018-12-11
"Colorado","New Mexico",78,75,0,3,2018-12-11
"Johnson & Wales","Northern Colorado",52,118,1,-66,2018-12-11
"Denver","Wyoming",90,87,0,3,2018-12-11
"Holy Names","Sacramento State",56,81,1,-25,2018-12-11
"Carver Bible","Troy",43,88,1,-45,2018-12-12
"Columbia","Boston College",73,82,1,-9,2018-12-12
"Hartford","Bryant",91,74,0,17,2018-12-12
"Army","Fairleigh Dickinson",84,93,1,-9,2018-12-12
"Chattanooga","Georgia State",88,95,1,-7,2018-12-12
"Indiana-Northwest","IUPUI",79,116,1,-37,2018-12-12
"Lipscomb","Louisville",68,72,1,-4,2018-12-12
"Southeastern Louisiana","Ole Miss",47,69,1,-22,2018-12-12
"Coppin State","UNC Greensboro",54,77,1,-23,2018-12-12
"VMI","Presbyterian",70,103,1,-33,2018-12-12
"Norfolk State","Rider",71,81,1,-10,2018-12-12
"LIU-Brooklyn","Stony Brook",79,83,1,-4,2018-12-12
"UMass","Temple",63,65,1,-2,2018-12-12
"Northwestern State","Texas Tech",44,79,1,-35,2018-12-12
"Chicago State","DePaul",70,104,1,-34,2018-12-12
"Bellevue","South Dakota",52,78,1,-26,2018-12-12
"Murray State","Southern Illinois",80,52,0,28,2018-12-12
"Jacksonville State","Wichita State",65,69,1,-4,2018-12-12
"Alabama State","Boise State",57,67,1,-10,2018-12-12
"Portland State","BYU",66,85,1,-19,2018-12-12
"LSU","Houston",76,82,1,-6,2018-12-12
"San Diego","Oregon",55,65,1,-10,2018-12-12
"Cal St Dominguez Hills","San Diego State",46,99,1,-53,2018-12-12
"Huntingdon","North Alabama",58,90,1,-32,2018-12-13
"St. Edward's","Rice",73,78,1,-5,2018-12-13
"Kennesaw State","Gardner-Webb",77,81,1,-4,2018-12-13
"Central Pennsylvania College","Campbell",53,100,1,-47,2018-12-13
"Boston University","Dartmouth",68,78,1,-10,2018-12-13
"Maryland-Eastern Shore","Duquesne",57,72,1,-15,2018-12-13
"North Florida","Florida International",89,102,1,-13,2018-12-13
"Averett","Longwood",57,81,1,-24,2018-12-13
"North Carolina Central","McNeese State",61,77,1,-16,2018-12-13
"Milwaukee","UMKC",69,66,0,3,2018-12-13
"Morehead State","Samford",72,77,1,-5,2018-12-13
"Northwestern Ohio","Wright State",52,91,1,-39,2018-12-13
"New Orleans","Tulsa",60,70,1,-10,2018-12-13
"Savannah State","Wisconsin",60,101,1,-41,2018-12-13
"Lamar","Cal State Bakersfield",65,86,1,-21,2018-12-13
"Westcliff","Sacramento State",40,89,1,-49,2018-12-13
"Eastern Washington","San Francisco",63,85,1,-22,2018-12-13
"Mississippi Valley State","Santa Clara",54,82,1,-28,2018-12-13
"UIC","DePaul",70,90,1,-20,2018-12-14
"Howard","George Washington",64,70,1,-6,2018-12-14
"Brewton-Parker","Georgia Southern",64,101,1,-37,2018-12-14
"Florida Atlantic","Arkansas State",71,75,1,-4,2018-12-14
"Arlington Baptist","Houston Baptist",70,107,1,-37,2018-12-14
"Mayville State","North Dakota",66,83,1,-17,2018-12-14
"Green Bay","Creighton",65,86,1,-21,2018-12-14
"Princeton","Iona",85,81,0,4,2018-12-15
"SMU","Georgetown",81,73,0,8,2018-12-15
"Villanova","Kansas",71,74,1,-3,2018-12-15
"Tennessee","Memphis",102,92,0,10,2018-12-15
"Bucknell","Ohio State",71,73,1,-2,2018-12-15
"Old Dominion","Syracuse",68,62,0,6,2018-12-15
"Nicholls State","Boston University",63,75,1,-12,2018-12-15
"Southeast Missouri State","Citadel",74,86,1,-12,2018-12-15
"Ohio","Detroit",63,61,0,2,2018-12-15
"Western Illinois","IUPUI",68,82,1,-14,2018-12-15
"Notre Dame","Purdue",88,80,0,8,2018-12-15
"Appalachian State","South Florida",69,76,1,-7,2018-12-15
"Marshall","Akron",75,74,0,1,2018-12-15
"Youngstown State","Binghamton",58,48,0,10,2018-12-15
"Southern Illinois","Buffalo",65,73,1,-8,2018-12-15
"Marist","Colgate",66,82,1,-16,2018-12-15
"Jacksonville State","Evansville",55,50,0,5,2018-12-15
"ETSU","Illinois",55,73,1,-18,2018-12-15
"Kentucky Christian","Liberty",55,96,1,-41,2018-12-15
"Western Michigan","Michigan",62,70,1,-8,2018-12-15
"NC State","Penn State",89,78,0,11,2018-12-15
"Maryland-Eastern Shore","Pitt",43,78,1,-35,2018-12-15
"Trinity Baptist","Presbyterian",44,87,1,-43,2018-12-15
"Rutgers","Seton Hall",66,72,1,-6,2018-12-15
"Dartmouth","Albany (NY)",61,52,0,9,2018-12-15
"Radford","Clemson",66,74,1,-8,2018-12-15
"Butler","Indiana",68,71,1,-3,2018-12-15
"Stephen F. Austin","Louisiana-Monroe",58,74,1,-16,2018-12-15
"UCSB","Rice",99,89,0,10,2018-12-15
"Robert Morris","Rider",50,69,1,-19,2018-12-15
"Pepperdine","Southern Utah",69,78,1,-9,2018-12-15
"UNC Wilmington","Furman",50,93,1,-43,2018-12-15
"Drake","Iowa State",68,77,1,-9,2018-12-15
"Tennessee Tech","Kennesaw State",68,73,1,-5,2018-12-15
"Kent State","Louisville",70,83,1,-13,2018-12-15
"Wilson","Mount St. Mary's",59,74,1,-15,2018-12-15
"Oral Roberts","Richmond",59,52,0,7,2018-12-15
"South Carolina State","USC Upstate",84,88,1,-4,2018-12-15
"St. Peter's","St. Francis (NY)",53,56,1,-3,2018-12-15
"Davidson","Temple",75,77,1,-2,2018-12-15
"College of Charleston","VCU",83,79,0,4,2018-12-15
"Purdue-Fort Wayne","Austin Peay",68,95,1,-27,2018-12-15
"Utah","Kentucky",61,88,1,-27,2018-12-15
"North Alabama","UNC Greensboro",48,53,1,-5,2018-12-15
"Charleston Southern","North Florida",61,68,1,-7,2018-12-15
"North Carolina A&T","Tennessee State",78,76,0,2,2018-12-15
"Belmont","UCLA",74,72,0,2,2018-12-15
"Southern Miss","Wichita State",60,63,1,-3,2018-12-15
"Jacksonville","Bethune-Cookman",79,71,0,8,2018-12-15
"Arizona State","Georgia",76,74,0,2,2018-12-15
"Saint Leo","Hampton",60,72,1,-12,2018-12-15
"Omaha","Idaho",89,80,0,9,2018-12-15
"Grand Canyon","Texas",60,98,1,-38,2018-12-15
"Auburn","Alabama-Birmingham",75,71,0,4,2018-12-15
"NJIT","Fairleigh Dickinson",90,80,0,10,2018-12-15
"Western Carolina","High Point",59,86,1,-27,2018-12-15
"McNeese State","UMKC",67,80,1,-13,2018-12-15
"Gonzaga","UNC",90,103,1,-13,2018-12-15
"Iowa","Northern Iowa",77,54,0,23,2018-12-15
"Eastern Washington","Stanford",62,78,1,-16,2018-12-15
"Abilene Christian","Texas Tech",48,82,1,-34,2018-12-15
"Middle Tennessee","Toledo",62,84,1,-22,2018-12-15
"Virginia Tech","Washington",73,61,0,12,2018-12-15
"UNC Asheville","Wofford",49,92,1,-43,2018-12-15
"UTSA","Arkansas",67,79,1,-12,2018-12-15
"Eastern Illinois","Bradley",73,66,0,7,2018-12-15
"Manhattan","UConn",46,61,1,-15,2018-12-15
"Georgia State","Kansas State",59,71,1,-12,2018-12-15
"Louisiana Tech","Louisiana",83,62,0,21,2018-12-15
"Cincinnati","Mississippi State",59,70,1,-11,2018-12-15
"Jackson State","Murray State",57,74,1,-17,2018-12-15
"BYU","UNLV",90,92,1,-2,2018-12-15
"Missouri State","North Dakota State",67,74,1,-7,2018-12-15
"Southern","Northwestern State",66,69,1,-3,2018-12-15
"Brescia","UT-Martin",79,108,1,-29,2018-12-15
"Texas State","Texas-Rio Grande Valley",77,68,0,9,2018-12-15
"Eastern Kentucky","Xavier",77,95,1,-18,2018-12-15
"South Dakota State","Nevada",68,72,1,-4,2018-12-15
"USC","Oklahoma",70,81,1,-11,2018-12-15
"Boise State","Oregon",54,66,1,-12,2018-12-15
"Alabama State","Utah State",48,86,1,-38,2018-12-15
"Utah Valley","Weber State",75,63,0,12,2018-12-15
"Cal Poly","California",66,67,1,-1,2018-12-15
"Denver","UC-Irvine",52,86,1,-34,2018-12-15
"Grambling","Portland",70,58,0,12,2018-12-15
